tourney_id,tourney_name,surface,draw_size,tourney_level,indoor,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2023-9900,United Cup,Hard,18,A,O,20230102,26,W367,9.0,,Stan Wawrinka,R,183.0,SUI,37.766,148.0,377.0,BK92,13.0,,Alexander Bublik,R,196.0,KAZ,25.544,37.0,1130.0,6-3 7-6(3),3,RR,90.0,10.0,0.0,63.0,34.0,29.0,19.0,11.0,0.0,0.0,7.0,2.0,59.0,42.0,33.0,8.0,10.0,3.0,4.0
2023-9900,United Cup,Hard,18,A,O,20230102,27,S0GR,,,Timofey Skatov,R,173.0,KAZ,21.947,142.0,387.0,M0E1,,,Daniel Michalski,R,180.0,POL,22.976,260.0,204.0,7-6(7) 6-2,3,RR,131.0,3.0,1.0,78.0,55.0,44.0,11.0,10.0,5.0,5.0,2.0,2.0,93.0,62.0,41.0,14.0,10.0,8.0,10.0
2023-9900,United Cup,Hard,18,A,O,20230102,28,HB71,2.0,,Hubert Hurkacz,R,196.0,POL,25.889,10.0,2905.0,BK92,13.0,,Alexander Bublik,R,196.0,KAZ,25.544,37.0,1130.0,7-6(8) 4-6 6-3,3,RR,129.0,18.0,4.0,94.0,58.0,52.0,20.0,16.0,3.0,4.0,15.0,8.0,104.0,62.0,50.0,23.0,15.0,3.0,4.0
2023-9900,United Cup,Hard,18,A,O,20230102,29,HH06,,,Marc-Andrea Huesler,L,196.0,SUI,26.524,56.0,818.0,M0E1,,,Daniel Michalski,R,180.0,POL,22.976,260.0,204.0,6-3 6-2,3,RR,72.0,3.0,1.0,52.0,31.0,27.0,11.0,9.0,0.0,0.0,0.0,2.0,46.0,34.0,20.0,5.0,8.0,0.0,3.0
2023-9900,United Cup,Hard,18,A,O,20230102,30,HB71,2.0,,Hubert Hurkacz,R,196.0,POL,25.889,10.0,2905.0,W367,9.0,,Stan Wawrinka,R,183.0,SUI,37.766,148.0,377.0,7-6(5) 6-4,3,RR,99.0,11.0,0.0,62.0,32.0,25.0,23.0,11.0,1.0,2.0,9.0,3.0,67.0,33.0,26.0,21.0,11.0,1.0,3.0
2023-9900,United Cup,Hard,18,A,O,20230102,31,KC33,,,Dimitar Kuzmanov,R,183.0,BUL,29.432,196.0,282.0,BU13,,,Zizou Bergs,R,185.0,BEL,23.584,129.0,435.0,6-2 6-0,3,RR,87.0,2.0,0.0,48.0,33.0,21.0,12.0,7.0,3.0,3.0,4.0,4.0,56.0,31.0,13.0,11.0,7.0,2.0,7.0
2023-9900,United Cup,Hard,18,A,O,20230102,32,D875,16.0,,Grigor Dimitrov,R,191.0,BUL,31.633,28.0,1460.0,GB88,12.0,,David Goffin,R,180.0,BEL,32.071,53.0,870.0,6-4 7-5,3,RR,102.0,10.0,7.0,72.0,48.0,38.0,9.0,11.0,6.0,8.0,2.0,2.0,64.0,33.0,22.0,16.0,11.0,3.0,7.0
2023-9900,United Cup,Hard,18,A,O,20230102,33,KC33,,,Dimitar Kuzmanov,R,183.0,BUL,29.432,196.0,282.0,PM13,,,Michail Pervolarakis,R,193.0,GRE,26.574,506.0,70.0,6-1 6-1,3,RR,67.0,2.0,2.0,36.0,20.0,18.0,11.0,7.0,1.0,1.0,2.0,5.0,48.0,26.0,14.0,6.0,7.0,3.0,8.0
2023-9900,United Cup,Hard,18,A,O,20230102,34,TE51,1.0,,Stefanos Tsitsipas,R,193.0,GRE,24.392,4.0,5550.0,D875,16.0,,Grigor Dimitrov,R,191.0,BUL,31.633,28.0,1460.0,4-6 6-2 7-6(4),3,RR,,12.0,1.0,95.0,72.0,56.0,12.0,15.0,8.0,9.0,11.0,2.0,87.0,55.0,44.0,19.0,15.0,6.0,8.0
2023-9900,United Cup,Hard,18,A,O,20230102,35,S0KT,,,Stefanos Sakellaridis,R,198.0,GRE,18.303,803.0,23.0,BU13,,,Zizou Bergs,R,185.0,BEL,23.584,129.0,435.0,5-7 6-1 6-3,3,RR,133.0,8.0,1.0,86.0,50.0,37.0,21.0,14.0,4.0,5.0,1.0,5.0,86.0,52.0,33.0,16.0,14.0,3.0,7.0
2023-9900,United Cup,Hard,18,A,O,20230102,36,TE51,1.0,,Stefanos Tsitsipas,R,193.0,GRE,24.392,4.0,5550.0,GB88,12.0,,David Goffin,R,180.0,BEL,32.071,53.0,870.0,6-3 6-2,3,RR,78.0,12.0,1.0,61.0,39.0,27.0,12.0,9.0,4.0,5.0,2.0,1.0,49.0,33.0,22.0,4.0,8.0,2.0,6.0
2023-9900,United Cup,Hard,18,A,O,20230102,37,TD51,,,Frances Tiafoe,R,188.0,USA,24.95,19.0,2000.0,E687,,,Daniel Evans,R,175.0,GBR,32.613,27.0,1585.0,3-6 7-5 6-3,3,RR,132.0,10.0,1.0,87.0,46.0,32.0,24.0,15.0,7.0,10.0,9.0,3.0,82.0,46.0,35.0,17.0,15.0,5.0,9.0
2023-9900,United Cup,Hard,18,A,O,20230102,38,N771,15.0,,Cameron Norrie,L,188.0,GBR,27.362,14.0,2445.0,FB98,3.0,,Taylor Fritz,R,196.0,USA,25.18,9.0,3355.0,6-4 5-7 6-4,3,RR,136.0,7.0,0.0,91.0,69.0,53.0,9.0,16.0,5.0,8.0,16.0,2.0,95.0,58.0,39.0,21.0,16.0,4.0,8.0
2023-9900,United Cup,Hard,18,A,O,20230102,39,M0EJ,,,Lorenzo Musetti,R,185.0,ITA,20.835,23.0,1865.0,M0E1,,,Daniel Michalski,R,180.0,POL,22.976,260.0,204.0,6-1 6-1,3,RR,57.0,8.0,0.0,31.0,18.0,17.0,11.0,7.0,0.0,0.0,1.0,1.0,40.0,28.0,12.0,5.0,7.0,4.0,9.0
2023-9900,United Cup,Hard,18,A,O,20230102,40,BK40,5.0,,Matteo Berrettini,R,196.0,ITA,26.724,16.0,2375.0,HB71,2.0,,Hubert Hurkacz,R,196.0,POL,25.889,10.0,2905.0,6-4 3-6 6-3,3,RR,116.0,11.0,1.0,77.0,49.0,37.0,18.0,14.0,2.0,4.0,12.0,1.0,79.0,49.0,36.0,16.0,14.0,1.0,4.0
2023-9900,United Cup,Hard,18,A,O,20230102,41,GH92,,,Borna Gojo,R,196.0,CRO,24.846,144.0,381.0,S0KT,,,Stefanos Sakellaridis,R,198.0,GRE,18.303,803.0,23.0,6-4 6-2,3,RR,89.0,4.0,1.0,50.0,30.0,27.0,11.0,9.0,1.0,1.0,4.0,1.0,78.0,50.0,30.0,12.0,9.0,6.0,9.0
2023-9900,United Cup,Hard,18,A,O,20230102,42,TE51,1.0,,Stefanos Tsitsipas,R,193.0,GRE,24.392,4.0,5550.0,CG80,8.0,,Borna Coric,R,188.0,CRO,26.133,26.0,1685.0,6-0 6-7(4) 7-5,3,RR,151.0,20.0,1.0,94.0,60.0,45.0,20.0,15.0,5.0,6.0,7.0,2.0,88.0,59.0,44.0,10.0,15.0,2.0,7.0
2023-9900,United Cup,Hard,18,A,O,20230102,43,M0EJ,,,Lorenzo Musetti,R,185.0,ITA,20.835,23.0,1865.0,S0KT,,,Stefanos Sakellaridis,R,198.0,GRE,18.303,803.0,23.0,6-1 6-1,3,SF,62.0,2.0,1.0,41.0,25.0,18.0,12.0,7.0,1.0,1.0,2.0,1.0,43.0,26.0,15.0,5.0,7.0,4.0,9.0
2023-9900,United Cup,Hard,18,A,O,20230102,44,TE51,1.0,,Stefanos Tsitsipas,R,193.0,GRE,24.392,4.0,5550.0,BK40,5.0,,Matteo Berrettini,R,196.0,ITA,26.724,16.0,2375.0,4-6 7-6(2) 6-4,3,SF,155.0,9.0,1.0,98.0,52.0,43.0,28.0,16.0,1.0,2.0,7.0,2.0,89.0,58.0,48.0,18.0,16.0,1.0,2.0
2023-9900,United Cup,Hard,18,A,O,20230102,45,TD51,,,Frances Tiafoe,R,188.0,USA,24.95,19.0,2000.0,Z09D,,,Kacper Zuk,R,183.0,POL,23.948,245.0,220.0,6-3 6-3,3,SF,79.0,5.0,4.0,61.0,37.0,31.0,11.0,9.0,5.0,5.0,3.0,3.0,68.0,41.0,26.0,12.0,9.0,6.0,9.0
2023-9900,United Cup,Hard,18,A,O,20230102,46,FB98,3.0,,Taylor Fritz,R,196.0,USA,25.18,9.0,3355.0,HB71,2.0,,Hubert Hurkacz,R,196.0,POL,25.889,10.0,2905.0,7-6(5) 7-6(5),3,SF,104.0,11.0,0.0,80.0,50.0,44.0,19.0,12.0,4.0,4.0,17.0,1.0,82.0,62.0,51.0,7.0,12.0,2.0,2.0
2023-9900,United Cup,Hard,18,A,O,20230102,47,TD51,,,Frances Tiafoe,R,188.0,USA,24.95,19.0,2000.0,M0EJ,,,Lorenzo Musetti,R,185.0,ITA,20.835,23.0,1865.0,6-2 RET,3,F,34.0,3.0,1.0,27.0,19.0,15.0,3.0,4.0,3.0,3.0,0.0,0.0,21.0,12.0,8.0,3.0,4.0,1.0,3.0
2023-9900,United Cup,Hard,18,A,O,20230102,48,FB98,3.0,,Taylor Fritz,R,196.0,USA,25.18,9.0,3355.0,BK40,5.0,,Matteo Berrettini,R,196.0,ITA,26.724,16.0,2375.0,7-6(4) 7-6(6),3,F,135.0,15.0,2.0,85.0,52.0,45.0,16.0,12.0,0.0,0.0,7.0,2.0,97.0,62.0,47.0,15.0,12.0,9.0,9.0
2023-2843,Adelaide-1,Hard,32,250,O,20230102,1,P09Z,,Q,Alexei Popyrin,R,196.0,AUS,23.411,120.0,469.0,AG37,2.0,,Felix Auger-Aliassime,R,193.0,CAN,22.401,6.0,4195.0,6-4 7-6(5),3,R32,114.0,11.0,2.0,67.0,45.0,35.0,13.0,11.0,1.0,2.0,7.0,2.0,66.0,45.0,33.0,11.0,11.0,2.0,4.0
2023-2843,Adelaide-1,Hard,32,250,O,20230102,2,GC88,,,Marcos Giron,R,180.0,USA,29.443,61.0,776.0,G628,,,Richard Gasquet,R,183.0,FRA,36.542,68.0,740.0,7-6(5) 6-7(6) 7-5,3,R32,177.0,13.0,2.0,110.0,76.0,59.0,23.0,18.0,2.0,3.0,10.0,4.0,139.0,74.0,51.0,38.0,18.0,10.0,12.0
2023-2843,Adelaide-1,Hard,32,250,O,20230102,3,MK66,,,Mackenzie McDonald,R,178.0,USA,27.715,63.0,775.0,GE33,,,Daniel Elahi Galan,R,191.0,COL,26.541,67.0,741.0,6-3 RET,3,R32,40.0,4.0,1.0,20.0,14.0,14.0,2.0,4.0,0.0,0.0,2.0,1.0,39.0,25.0,16.0,6.0,5.0,0.0,2.0
2023-2843,Adelaide-1,Hard,32,250,O,20230102,4,N732,,,Yoshihito Nishioka,L,170.0,JPN,27.266,36.0,1134.0,R0DG,5.0,,Holger Rune,R,188.0,DEN,19.68,11.0,2888.0,2-6 6-4 6-4,3,R32,125.0,0.0,8.0,86.0,54.0,36.0,16.0,14.0,5.0,9.0,14.0,8.0,95.0,57.0,40.0,16.0,14.0,7.0,11.0
2023-2843,Adelaide-1,Hard,32,250,O,20230102,5,BD06,,,Roberto Bautista Agut,R,183.0,ESP,34.719,21.0,1940.0,RE44,4.0,,Andrey Rublev,R,188.0,RUS,25.202,8.0,3930.0,4-6 6-3 6-4,3,R32,109.0,8.0,1.0,79.0,54.0,40.0,17.0,15.0,2.0,4.0,15.0,6.0,81.0,52.0,40.0,11.0,14.0,2.0,5.0
2023-2843,Adelaide-1,Hard,32,250,O,20230102,6,K0AH,,,Sebastian Korda,R,196.0,USA,22.494,33.0,1175.0,MC10,,,Andy Murray,R,191.0,GBR,35.636,49.0,920.0,7-6(3) 6-3,3,R32,116.0,12.0,1.0,64.0,39.0,34.0,14.0,11.0,4.0,5.0,3.0,2.0,69.0,36.0,27.0,14.0,10.0,3.0,5.0
2023-2843,Adelaide-1,Hard,32,250,O,20230102,7,KD46,,WC,Thanasi Kokkinakis,R,193.0,AUS,26.73,93.0,592.0,C0BC,,,Maxime Cressy,R,201.0,USA,25.654,34.0,1163.0,7-6(4) 7-6(7),3,R32,131.0,21.0,0.0,72.0,52.0,45.0,13.0,12.0,3.0,4.0,20.0,8.0,82.0,50.0,38.0,19.0,12.0,5.0,6.0
2023-2843,Adelaide-1,Hard,32,250,O,20230102,8,S0AG,6.0,,Jannik Sinner,R,191.0,ITA,21.38,15.0,2410.0,E831,,PR,Kyle Edmund,R,188.0,GBR,27.984,582.0,52.0,6-3 6-2,3,R32,65.0,5.0,1.0,41.0,25.0,23.0,13.0,9.0,0.0,0.0,1.0,2.0,48.0,21.0,15.0,11.0,8.0,1.0,4.0
2023-2843,Adelaide-1,Hard,32,250,O,20230102,9,KE29,8.0,,Karen Khachanov,R,198.0,RUS,26.617,20.0,1990.0,CG04,,,Pedro Cachin,R,185.0,ARG,27.726,57.0,813.0,6-2 6-4,3,R32,85.0,6.0,3.0,61.0,34.0,30.0,12.0,9.0,6.0,7.0,3.0,2.0,57.0,40.0,24.0,6.0,9.0,8.0,12.0
2023-2843,Adelaide-1,Hard,32,250,O,20230102,10,D0CO,,,Jack Draper,L,193.0,GBR,21.029,42.0,990.0,KF17,,Q,Soonwoo Kwon,R,180.0,KOR,25.084,83.0,630.0,6-2 6-1,3,R32,68.0,8.0,2.0,35.0,18.0,16.0,13.0,7.0,3.0,3.0,2.0,3.0,52.0,24.0,12.0,10.0,8.0,7.0,12.0
2023-2843,Adelaide-1,Hard,32,250,O,20230102,11,KI95,,,Miomir Kecmanovic,R,183.0,SRB,23.34,29.0,1420.0,O483,,WC,Christopher O'Connell,R,183.0,AUS,28.583,78.0,652.0,6-4 6-4,3,R32,94.0,4.0,4.0,74.0,42.0,24.0,23.0,10.0,5.0,6.0,9.0,2.0,55.0,31.0,23.0,9.0,10.0,2.0,5.0
2023-2843,Adelaide-1,Hard,32,250,O,20230102,12,MM58,3.0,,Daniil Medvedev,R,198.0,RUS,26.891,7.0,4065.0,SU87,,,Lorenzo Sonego,R,191.0,ITA,27.647,45.0,950.0,7-6(6) 2-1 RET,3,R32,102.0,5.0,2.0,70.0,45.0,30.0,15.0,8.0,9.0,10.0,1.0,1.0,57.0,32.0,25.0,11.0,7.0,3.0,4.0
2023-2843,Adelaide-1,Hard,32,250,O,20230102,13,SU55,7.0,,Denis Shapovalov,L,185.0,CAN,23.718,18.0,2075.0,H0BH,,Q,Rinky Hijikata,R,178.0,AUS,21.856,164.0,344.0,2-6 6-4 6-3,3,R32,120.0,7.0,9.0,77.0,42.0,30.0,18.0,13.0,5.0,8.0,2.0,5.0,93.0,58.0,43.0,12.0,14.0,8.0,12.0
2023-2843,Adelaide-1,Hard,32,250,O,20230102,14,SX50,,Q,Roman Safiullin,R,185.0,RUS,25.405,88.0,606.0,Y268,,,Mikael Ymer,R,185.0,SWE,24.315,69.0,739.0,6-4 6-2,3,R32,94.0,4.0,3.0,65.0,40.0,31.0,13.0,9.0,5.0,5.0,2.0,3.0,61.0,36.0,20.0,13.0,9.0,5.0,8.0
2023-2843,Adelaide-1,Hard,32,250,O,20230102,15,HB64,,,Quentin Halys,R,191.0,FRA,26.185,64.0,767.0,TC61,,WC,Jordan Thompson,R,183.0,AUS,28.704,84.0,626.0,6-3 6-4,3,R32,76.0,14.0,2.0,47.0,30.0,27.0,13.0,10.0,0.0,0.0,5.0,4.0,65.0,38.0,26.0,12.0,9.0,3.0,5.0
2023-2843,Adelaide-1,Hard,32,250,O,20230102,16,D643,1.0,,Novak Djokovic,R,188.0,SRB,35.617,5.0,4820.0,LB66,,,Constant Lestienne,R,180.0,FRA,30.612,65.0,760.0,6-3 6-2,3,R32,74.0,4.0,2.0,47.0,29.0,25.0,13.0,9.0,1.0,1.0,3.0,1.0,56.0,39.0,22.0,10.0,8.0,5.0,8.0
2023-2843,Adelaide-1,Hard,32,250,O,20230102,17,P09Z,,Q,Alexei Popyrin,R,196.0,AUS,23.411,120.0,469.0,GC88,,,Marcos Giron,R,180.0,USA,29.443,61.0,776.0,4-6 6-4 6-3,3,R16,112.0,16.0,1.0,83.0,58.0,49.0,13.0,15.0,2.0,3.0,4.0,0.0,79.0,61.0,43.0,11.0,14.0,1.0,3.0
2023-2843,Adelaide-1,Hard,32,250,O,20230102,18,N732,,,Yoshihito Nishioka,L,170.0,JPN,27.266,36.0,1134.0,MK66,,,Mackenzie McDonald,R,178.0,USA,27.715,63.0,775.0,6-4 6-3,3,R16,95.0,0.0,2.0,72.0,49.0,29.0,17.0,9.0,4.0,4.0,3.0,2.0,57.0,36.0,26.0,8.0,10.0,1.0,4.0
2023-2843,Adelaide-1,Hard,32,250,O,20230102,19,K0AH,,,Sebastian Korda,R,196.0,USA,22.494,33.0,1175.0,BD06,,,Roberto Bautista Agut,R,183.0,ESP,34.719,21.0,1940.0,6-4 6-4,3,R16,73.0,12.0,0.0,57.0,41.0,33.0,10.0,10.0,2.0,2.0,5.0,3.0,47.0,26.0,20.0,12.0,10.0,0.0,2.0
