tourney_id,tourney_name,surface,draw_size,tourney_level,indoor,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2011-339,Brisbane,Hard,32,250,O,20110102,11,G725,,,Santiago Giraldo,R,188.0,COL,23.099,64.0,785.0,SD32,,,Gilles Simon,R,183.0,FRA,26.015,41.0,1005.0,6-2 6-3,3,R32,86.0,2.0,0.0,74.0,57.0,37.0,9.0,8.0,5.0,5.0,5.0,2.0,53.0,30.0,22.0,8.0,9.0,1.0,5.0
2011-339,Brisbane,Hard,32,250,O,20110102,12,B896,,,Benjamin Becker,R,178.0,GER,29.547,53.0,877.0,V306,3.0,,Fernando Verdasco,L,188.0,ESP,27.132,9.0,3240.0,6-1 6-7(2) 6-3,3,R32,133.0,6.0,4.0,99.0,53.0,42.0,23.0,15.0,6.0,7.0,10.0,5.0,78.0,47.0,34.0,14.0,13.0,1.0,5.0
2011-339,Brisbane,Hard,32,250,O,20110102,13,B837,5.0,,Marcos Baghdatis,R,178.0,CYP,25.544,20.0,1785.0,S963,,,Florent Serra,R,180.0,FRA,29.843,69.0,715.0,3-6 7-5 6-4,3,R32,142.0,13.0,2.0,91.0,46.0,35.0,22.0,15.0,3.0,6.0,7.0,2.0,103.0,62.0,44.0,19.0,16.0,4.0,8.0
2011-339,Brisbane,Hard,32,250,O,20110102,14,K540,,,Lukasz Kubot,R,191.0,POL,28.632,70.0,695.0,BC72,,,Daniel Brands,R,196.0,GER,23.463,104.0,541.0,6-2 6-2,3,R32,70.0,7.0,1.0,51.0,31.0,24.0,13.0,8.0,6.0,6.0,6.0,4.0,45.0,29.0,16.0,7.0,8.0,1.0,5.0
2011-339,Brisbane,Hard,32,250,O,20110102,15,D801,,,Alexandr Dolgopolov,R,180.0,UKR,22.152,48.0,940.0,A511,,,Igor Andreev,R,185.0,RUS,27.472,79.0,622.0,6-4 6-2,3,R32,67.0,7.0,3.0,55.0,29.0,26.0,14.0,9.0,1.0,1.0,2.0,1.0,55.0,34.0,22.0,9.0,9.0,5.0,8.0
2011-339,Brisbane,Hard,32,250,O,20110102,16,R485,2.0,,Andy Roddick,R,188.0,USA,28.342,8.0,3665.0,ME05,,WC,Marinko Matosevic,R,193.0,AUS,25.402,138.0,398.0,6-3 6-2,3,R32,73.0,5.0,1.0,47.0,29.0,23.0,13.0,9.0,3.0,4.0,2.0,0.0,48.0,22.0,12.0,12.0,8.0,2.0,6.0
2011-339,Brisbane,Hard,32,250,O,20110102,17,SA49,1.0,,Robin Soderling,R,193.0,SWE,26.385,5.0,5580.0,B678,,,Michael Berrer,L,193.0,GER,30.505,58.0,835.0,6-3 7-6(7),3,R16,96.0,9.0,1.0,74.0,51.0,40.0,13.0,11.0,2.0,2.0,8.0,1.0,68.0,43.0,32.0,14.0,10.0,2.0,3.0
2011-339,Brisbane,Hard,32,250,O,20110102,18,E690,,Q,Matthew Ebden,R,188.0,AUS,23.102,196.0,263.0,I165,8.0,,Denis Istomin,R,185.0,UZB,24.32,40.0,1031.0,6-4 6-4,3,R16,73.0,5.0,1.0,62.0,45.0,32.0,7.0,10.0,0.0,2.0,1.0,7.0,56.0,30.0,18.0,14.0,10.0,1.0,5.0
2011-339,Brisbane,Hard,32,250,O,20110102,19,S694,,,Radek Stepanek,R,185.0,CZE,32.099,62.0,795.0,F339,4.0,,Mardy Fish,R,188.0,USA,29.065,16.0,1991.0,6-3 6-1,3,R16,78.0,3.0,2.0,45.0,32.0,28.0,6.0,8.0,3.0,3.0,9.0,2.0,60.0,40.0,23.0,6.0,8.0,6.0,10.0
2011-339,Brisbane,Hard,32,250,O,20110102,20,MB02,7.0,,Florian Mayer,R,191.0,GER,27.244,37.0,1128.0,BE90,,Q,Ricardas Berankis,R,175.0,LTU,20.534,87.0,587.0,6-4 4-6 6-4,3,R16,131.0,4.0,1.0,83.0,52.0,33.0,15.0,15.0,3.0,9.0,6.0,6.0,109.0,56.0,38.0,20.0,15.0,15.0,22.0
2011-339,Brisbane,Hard,32,250,O,20110102,21,A678,,,Kevin Anderson,R,203.0,RSA,24.627,61.0,813.0,L397,6.0,,Feliciano Lopez,L,188.0,ESP,29.284,32.0,1300.0,6-3 6-1,3,R16,56.0,15.0,1.0,38.0,27.0,24.0,8.0,8.0,0.0,0.0,6.0,0.0,53.0,38.0,22.0,6.0,8.0,5.0,9.0
2011-339,Brisbane,Hard,32,250,O,20110102,22,G725,,,Santiago Giraldo,R,188.0,COL,23.099,64.0,785.0,B896,,,Benjamin Becker,R,178.0,GER,29.547,53.0,877.0,6-3 6-4,3,R16,78.0,2.0,0.0,73.0,52.0,36.0,13.0,10.0,6.0,6.0,7.0,0.0,43.0,26.0,21.0,10.0,9.0,0.0,2.0
2011-339,Brisbane,Hard,32,250,O,20110102,23,B837,5.0,,Marcos Baghdatis,R,178.0,CYP,25.544,20.0,1785.0,K540,,,Lukasz Kubot,R,191.0,POL,28.632,70.0,695.0,6-2 6-2,3,R16,65.0,5.0,1.0,47.0,26.0,19.0,12.0,8.0,3.0,4.0,0.0,4.0,49.0,26.0,13.0,8.0,8.0,4.0,9.0
2011-339,Brisbane,Hard,32,250,O,20110102,24,R485,2.0,,Andy Roddick,R,188.0,USA,28.342,8.0,3665.0,D801,,,Alexandr Dolgopolov,R,180.0,UKR,22.152,48.0,940.0,6-4 6-1,3,R16,57.0,15.0,1.0,42.0,30.0,26.0,8.0,9.0,2.0,3.0,7.0,3.0,56.0,33.0,21.0,9.0,8.0,7.0,11.0
2011-339,Brisbane,Hard,32,250,O,20110102,25,SA49,1.0,,Robin Soderling,R,193.0,SWE,26.385,5.0,5580.0,E690,,Q,Matthew Ebden,R,188.0,AUS,23.102,196.0,263.0,6-3 6-2,3,QF,72.0,9.0,3.0,55.0,39.0,30.0,7.0,9.0,0.0,0.0,5.0,3.0,60.0,39.0,25.0,9.0,8.0,3.0,6.0
2011-339,Brisbane,Hard,32,250,O,20110102,26,S694,,,Radek Stepanek,R,185.0,CZE,32.099,62.0,795.0,MB02,7.0,,Florian Mayer,R,191.0,GER,27.244,37.0,1128.0,6-3 6-3,3,QF,83.0,3.0,0.0,50.0,24.0,20.0,16.0,9.0,1.0,2.0,1.0,2.0,71.0,43.0,27.0,11.0,9.0,9.0,13.0
2011-339,Brisbane,Hard,32,250,O,20110102,27,A678,,,Kevin Anderson,R,203.0,RSA,24.627,61.0,813.0,G725,,,Santiago Giraldo,R,188.0,COL,23.099,64.0,785.0,2-6 6-3 6-4,3,QF,114.0,12.0,3.0,82.0,54.0,41.0,10.0,14.0,6.0,10.0,3.0,1.0,70.0,46.0,34.0,11.0,13.0,3.0,7.0
2011-339,Brisbane,Hard,32,250,O,20110102,28,R485,2.0,,Andy Roddick,R,188.0,USA,28.342,8.0,3665.0,B837,5.0,,Marcos Baghdatis,R,178.0,CYP,25.544,20.0,1785.0,6-2 6-3,3,QF,74.0,7.0,0.0,48.0,31.0,24.0,10.0,9.0,3.0,4.0,3.0,0.0,49.0,19.0,15.0,10.0,8.0,4.0,8.0
2011-339,Brisbane,Hard,32,250,O,20110102,29,SA49,1.0,,Robin Soderling,R,193.0,SWE,26.385,5.0,5580.0,S694,,,Radek Stepanek,R,185.0,CZE,32.099,62.0,795.0,6-3 7-5,3,SF,82.0,7.0,1.0,55.0,36.0,31.0,12.0,11.0,0.0,1.0,9.0,3.0,64.0,39.0,27.0,9.0,10.0,2.0,5.0
2011-339,Brisbane,Hard,32,250,O,20110102,30,R485,2.0,,Andy Roddick,R,188.0,USA,28.342,8.0,3665.0,A678,,,Kevin Anderson,R,203.0,RSA,24.627,61.0,813.0,6-2 4-6 6-2,3,SF,113.0,15.0,1.0,70.0,47.0,41.0,9.0,13.0,0.0,1.0,13.0,4.0,82.0,53.0,33.0,16.0,13.0,5.0,9.0
2011-339,Brisbane,Hard,32,250,O,20110102,31,SA49,1.0,,Robin Soderling,R,193.0,SWE,26.385,5.0,5580.0,R485,2.0,,Andy Roddick,R,188.0,USA,28.342,8.0,3665.0,6-3 7-5,3,F,95.0,16.0,2.0,54.0,39.0,35.0,9.0,11.0,0.0,0.0,12.0,1.0,67.0,44.0,33.0,9.0,10.0,8.0,10.0
2011-451,Doha,Hard,32,250,O,20110103,1,N409,1.0,,Rafael Nadal,L,185.0,ESP,24.586,1.0,12450.0,B804,,,Karol Beck,R,180.0,SVK,28.753,103.0,549.0,6-3 6-0,3,R32,70.0,1.0,2.0,47.0,33.0,26.0,7.0,8.0,4.0,5.0,4.0,4.0,53.0,30.0,16.0,6.0,7.0,9.0,14.0
2011-451,Doha,Hard,32,250,O,20110103,2,L797,,,Lukas Lacko,R,188.0,SVK,23.168,89.0,578.0,R750,,,Pere Riba,R,183.0,ESP,22.741,72.0,672.0,5-7 7-6(7) 7-6(4),3,R32,157.0,12.0,4.0,123.0,69.0,54.0,32.0,18.0,5.0,7.0,19.0,7.0,134.0,73.0,58.0,31.0,18.0,4.0,5.0
2011-451,Doha,Hard,32,250,O,20110103,3,V564,,Q,Antonio Veic,R,180.0,CRO,22.875,191.0,277.0,SG01,,WC,Sherif Sabry,,,EGY,24.348,586.0,39.0,3-6 7-5 6-0,3,R32,125.0,1.0,2.0,81.0,54.0,38.0,11.0,13.0,5.0,9.0,1.0,1.0,90.0,47.0,28.0,21.0,14.0,5.0,12.0
2011-451,Doha,Hard,32,250,O,20110103,4,G858,5.0,,Ernests Gulbis,R,191.0,LAT,22.344,24.0,1505.0,H528,,,Victor Hanescu,R,198.0,ROU,29.454,51.0,915.0,6-3 7-6(6),3,R32,91.0,11.0,2.0,63.0,41.0,31.0,13.0,11.0,0.0,2.0,6.0,0.0,67.0,51.0,33.0,8.0,10.0,1.0,4.0
2011-451,Doha,Hard,32,250,O,20110103,5,D402,4.0,,Nikolay Davydenko,R,178.0,RUS,29.588,22.0,1655.0,F510,,,Fabio Fognini,R,178.0,ITA,23.614,55.0,855.0,6-1 6-4,3,R32,64.0,6.0,1.0,46.0,29.0,24.0,12.0,9.0,0.0,0.0,2.0,1.0,47.0,31.0,18.0,8.0,8.0,2.0,5.0
2011-451,Doha,Hard,32,250,O,20110103,6,N289,,,Jarkko Nieminen,L,185.0,FIN,29.448,39.0,1062.0,P701,,,Michal Przysiezny,R,185.0,POL,26.88,86.0,590.0,6-2 3-6 6-3,3,R32,123.0,7.0,2.0,63.0,37.0,31.0,18.0,13.0,1.0,2.0,7.0,1.0,110.0,72.0,47.0,15.0,13.0,11.0,14.0
2011-451,Doha,Hard,32,250,O,20110103,7,K336,,,Ivo Karlovic,R,211.0,CRO,31.847,73.0,670.0,R685,,Q,Lukas Rosol,R,193.0,CZE,25.446,164.0,328.0,7-6(5) 7-6(7),3,R32,113.0,23.0,1.0,90.0,65.0,54.0,11.0,12.0,7.0,7.0,10.0,2.0,91.0,51.0,40.0,25.0,12.0,5.0,5.0
2011-451,Doha,Hard,32,250,O,20110103,8,K435,8.0,,Philipp Kohlschreiber,R,178.0,GER,27.217,34.0,1215.0,SA93,,,Andreas Seppi,R,191.0,ITA,26.867,52.0,900.0,6-2 6-4,3,R32,78.0,3.0,2.0,55.0,33.0,24.0,16.0,9.0,2.0,2.0,4.0,2.0,57.0,32.0,20.0,15.0,9.0,2.0,5.0
2011-451,Doha,Hard,32,250,O,20110103,9,G476,7.0,,Guillermo Garcia-Lopez,R,185.0,ESP,27.584,33.0,1275.0,K926,,,Mikhail Kukushkin,R,183.0,KAZ,23.023,59.0,819.0,6-1 7-6(1),3,R32,90.0,0.0,3.0,73.0,37.0,25.0,20.0,10.0,4.0,6.0,3.0,1.0,56.0,34.0,19.0,9.0,9.0,0.0,4.0
2011-451,Doha,Hard,32,250,O,20110103,10,ME89,,,Illya Marchenko,R,185.0,UKR,23.321,81.0,613.0,Z168,,,Mischa Zverev,L,191.0,GER,23.368,82.0,611.0,7-6(4) 6-4,3,R32,113.0,1.0,5.0,83.0,49.0,34.0,18.0,11.0,4.0,6.0,3.0,1.0,77.0,49.0,28.0,16.0,11.0,8.0,11.0
2011-451,Doha,Hard,32,250,O,20110103,11,BC11,,WC,Sergei Bubka,R,188.0,UKR,23.896,320.0,137.0,G676,,,Daniel Gimeno-Traver,R,183.0,ESP,25.407,56.0,844.0,6-0 6-3,3,R32,54.0,10.0,0.0,43.0,32.0,26.0,7.0,8.0,0.0,0.0,1.0,1.0,45.0,27.0,17.0,5.0,7.0,2.0,6.0
2011-451,Doha,Hard,32,250,O,20110103,12,T786,3.0,,Jo-Wilfried Tsonga,R,188.0,FRA,25.714,13.0,2345.0,R383,,,Ruben Ramirez Hidalgo,R,183.0,ESP,32.991,77.0,638.0,6-2 6-0,3,R32,59.0,10.0,1.0,36.0,25.0,23.0,5.0,7.0,0.0,0.0,2.0,1.0,45.0,27.0,13.0,7.0,7.0,4.0,9.0
2011-451,Doha,Hard,32,250,O,20110103,13,T840,6.0,,Viktor Troicki,R,193.0,SRB,24.895,28.0,1430.0,SC77,,,Sergiy Stakhovsky,R,193.0,UKR,24.991,46.0,945.0,6-4 7-5,3,R32,78.0,5.0,0.0,54.0,34.0,27.0,17.0,11.0,0.0,0.0,1.0,0.0,58.0,41.0,27.0,12.0,11.0,1.0,3.0
2011-451,Doha,Hard,32,250,O,20110103,14,G681,,,Teymuraz Gabashvili,R,185.0,GEO,25.615,80.0,615.0,S636,,,Rainer Schuettler,R,180.0,GER,34.691,84.0,597.0,6-4 7-6(2),3,R32,115.0,3.0,1.0,81.0,45.0,32.0,21.0,11.0,4.0,5.0,6.0,0.0,74.0,50.0,31.0,13.0,11.0,7.0,9.0
2011-451,Doha,Hard,32,250,O,20110103,15,C582,,Q,Marco Chiudinelli,R,185.0,SUI,29.314,117.0,485.0,E655,,WC,Reda El Amrani,R,185.0,MAR,22.626,217.0,227.0,3-6 7-6(3) 6-3,3,R32,133.0,5.0,1.0,101.0,69.0,49.0,22.0,16.0,6.0,8.0,14.0,5.0,92.0,54.0,40.0,20.0,14.0,10.0,11.0
2011-451,Doha,Hard,32,250,O,20110103,16,F324,2.0,,Roger Federer,R,185.0,SUI,29.405,2.0,9145.0,SJ63,,Q,Thomas Schoorel,L,203.0,NED,21.739,168.0,319.0,7-6(3) 6-3,3,R32,79.0,13.0,0.0,70.0,46.0,37.0,16.0,11.0,6.0,6.0,4.0,2.0,66.0,43.0,30.0,12.0,10.0,1.0,2.0
2011-451,Doha,Hard,32,250,O,20110103,17,N409,1.0,,Rafael Nadal,L,185.0,ESP,24.586,1.0,12450.0,L797,,,Lukas Lacko,R,188.0,SVK,23.168,89.0,578.0,7-6(3) 0-6 6-3,3,R16,138.0,9.0,4.0,93.0,60.0,38.0,13.0,13.0,9.0,14.0,8.0,3.0,91.0,56.0,36.0,16.0,14.0,5.0,9.0
2011-451,Doha,Hard,32,250,O,20110103,18,G858,5.0,,Ernests Gulbis,R,191.0,LAT,22.344,24.0,1505.0,V564,,Q,Antonio Veic,R,180.0,CRO,22.875,191.0,277.0,6-3 6-1,3,R16,49.0,10.0,1.0,38.0,31.0,28.0,5.0,8.0,0.0,0.0,4.0,3.0,51.0,30.0,19.0,7.0,8.0,5.0,9.0
2011-451,Doha,Hard,32,250,O,20110103,19,D402,4.0,,Nikolay Davydenko,R,178.0,RUS,29.588,22.0,1655.0,N289,,,Jarkko Nieminen,L,185.0,FIN,29.448,39.0,1062.0,6-4 7-5,3,R16,95.0,4.0,5.0,76.0,45.0,33.0,13.0,11.0,5.0,7.0,4.0,2.0,63.0,37.0,25.0,9.0,11.0,4.0,8.0
2011-451,Doha,Hard,32,250,O,20110103,20,K336,,,Ivo Karlovic,R,211.0,CRO,31.847,73.0,670.0,K435,8.0,,Philipp Kohlschreiber,R,178.0,GER,27.217,34.0,1215.0,7-6(5) 6-7(4) 7-6(2),3,R16,169.0,28.0,2.0,128.0,85.0,68.0,26.0,18.0,3.0,3.0,15.0,2.0,113.0,78.0,63.0,22.0,18.0,0.0,0.0
2011-451,Doha,Hard,32,250,O,20110103,21,G476,7.0,,Guillermo Garcia-Lopez,R,185.0,ESP,27.584,33.0,1275.0,ME89,,,Illya Marchenko,R,185.0,UKR,23.321,81.0,613.0,6-1 6-4,3,R16,83.0,4.0,2.0,54.0,37.0,31.0,8.0,9.0,1.0,1.0,5.0,4.0,51.0,26.0,17.0,11.0,8.0,1.0,4.0
2011-451,Doha,Hard,32,250,O,20110103,22,T786,3.0,,Jo-Wilfried Tsonga,R,188.0,FRA,25.714,13.0,2345.0,BC11,,WC,Sergei Bubka,R,188.0,UKR,23.896,320.0,137.0,6-2 6-4,3,R16,75.0,10.0,2.0,48.0,35.0,31.0,6.0,9.0,1.0,1.0,7.0,2.0,70.0,46.0,31.0,8.0,9.0,5.0,8.0
2011-451,Doha,Hard,32,250,O,20110103,23,T840,6.0,,Viktor Troicki,R,193.0,SRB,24.895,28.0,1430.0,G681,,,Teymuraz Gabashvili,R,185.0,GEO,25.615,80.0,615.0,6-3 6-1,3,R16,50.0,17.0,0.0,40.0,31.0,29.0,3.0,8.0,0.0,0.0,2.0,1.0,38.0,23.0,13.0,6.0,8.0,1.0,5.0
2011-451,Doha,Hard,32,250,O,20110103,24,F324,2.0,,Roger Federer,R,185.0,SUI,29.405,2.0,9145.0,C582,,Q,Marco Chiudinelli,R,185.0,SUI,29.314,117.0,485.0,7-6(5) 7-5,3,R16,108.0,7.0,1.0,67.0,43.0,33.0,17.0,12.0,0.0,1.0,1.0,2.0,84.0,52.0,36.0,14.0,12.0,3.0,5.0
2011-451,Doha,Hard,32,250,O,20110103,25,N409,1.0,,Rafael Nadal,L,185.0,ESP,24.586,1.0,12450.0,G858,5.0,,Ernests Gulbis,R,191.0,LAT,22.344,24.0,1505.0,7-6(3) 6-3,3,QF,111.0,4.0,1.0,61.0,37.0,29.0,16.0,10.0,5.0,6.0,12.0,2.0,79.0,53.0,36.0,10.0,11.0,3.0,6.0
2011-451,Doha,Hard,32,250,O,20110103,26,D402,4.0,,Nikolay Davydenko,R,178.0,RUS,29.588,22.0,1655.0,K336,,,Ivo Karlovic,R,211.0,CRO,31.847,73.0,670.0,6-3 7-5,3,QF,76.0,2.0,2.0,64.0,52.0,40.0,6.0,11.0,2.0,2.0,14.0,3.0,53.0,38.0,29.0,6.0,10.0,1.0,3.0
2011-451,Doha,Hard,32,250,O,20110103,27,T786,3.0,,Jo-Wilfried Tsonga,R,188.0,FRA,25.714,13.0,2345.0,G476,7.0,,Guillermo Garcia-Lopez,R,185.0,ESP,27.584,33.0,1275.0,7-6(4) 7-6(9),3,QF,111.0,11.0,1.0,88.0,58.0,49.0,14.0,12.0,4.0,6.0,2.0,6.0,74.0,51.0,39.0,14.0,12.0,0.0,2.0
2011-451,Doha,Hard,32,250,O,20110103,28,F324,2.0,,Roger Federer,R,185.0,SUI,29.405,2.0,9145.0,T840,6.0,,Viktor Troicki,R,193.0,SRB,24.895,28.0,1430.0,6-2 6-2,3,QF,65.0,0.0,0.0,43.0,30.0,24.0,8.0,8.0,0.0,0.0,5.0,3.0,64.0,38.0,21.0,11.0,8.0,12.0,16.0
2011-451,Doha,Hard,32,250,O,20110103,29,D402,4.0,,Nikolay Davydenko,R,178.0,RUS,29.588,22.0,1655.0,N409,1.0,,Rafael Nadal,L,185.0,ESP,24.586,1.0,12450.0,6-3 6-2,3,SF,85.0,5.0,2.0,56.0,37.0,26.0,9.0,9.0,7.0,9.0,1.0,1.0,58.0,39.0,19.0,8.0,8.0,5.0,10.0
2011-451,Doha,Hard,32,250,O,20110103,30,F324,2.0,,Roger Federer,R,185.0,SUI,29.405,2.0,9145.0,T786,3.0,,Jo-Wilfried Tsonga,R,188.0,FRA,25.714,13.0,2345.0,6-3 7-6(2),3,SF,85.0,3.0,0.0,60.0,40.0,33.0,16.0,11.0,0.0,0.0,3.0,1.0,68.0,46.0,29.0,14.0,10.0,2.0,3.0
2011-451,Doha,Hard,32,250,O,20110103,31,F324,2.0,,Roger Federer,R,185.0,SUI,29.405,2.0,9145.0,D402,4.0,,Nikolay Davydenko,R,178.0,RUS,29.588,22.0,1655.0,6-3 6-4,3,F,80.0,5.0,1.0,51.0,34.0,27.0,13.0,10.0,0.0,0.0,5.0,2.0,61.0,35.0,28.0,8.0,9.0,6.0,8.0
2011-891,Chennai,Hard,32,250,O,20110103,1,BA47,1.0,,Tomas Berdych,R,196.0,CZE,25.295,6.0,3955.0,G717,,,Fred Gil,R,173.0,POR,25.78,101.0,551.0,6-0 6-1,3,R32,45.0,4.0,1.0,32.0,22.0,20.0,8.0,7.0,0.0,0.0,0.0,1.0,33.0,25.0,10.0,0.0,6.0,1.0,6.0
2011-891,Chennai,Hard,32,250,O,20110103,2,D646,,,Ivan Dodig,R,183.0,CRO,26.001,88.0,586.0,D339,,,Marcos Daniel,R,180.0,BRA,32.501,96.0,564.0,6-2 6-2,3,R32,70.0,1.0,1.0,44.0,26.0,21.0,12.0,8.0,0.0,0.0,0.0,3.0,48.0,24.0,15.0,9.0,8.0,1.0,5.0
2011-891,Chennai,Hard,32,250,O,20110103,3,K448,,,Robert Kendrick,R,191.0,USA,31.135,115.0,486.0,G512,,,Denis Gremelmayr,L,183.0,GER,29.383,121.0,469.0,7-6(1) 6-4,3,R32,78.0,12.0,6.0,72.0,50.0,38.0,12.0,11.0,1.0,2.0,5.0,0.0,69.0,46.0,29.0,14.0,11.0,4.0,6.0
2011-891,Chennai,Hard,32,250,O,20110103,4,K834,,,Blaz Kavcic,R,188.0,SLO,23.833,112.0,516.0,CA12,5.0,,Jeremy Chardy,R,188.0,FRA,23.89,45.0,960.0,6-3 6-2,3,R32,70.0,1.0,0.0,45.0,34.0,20.0,9.0,8.0,2.0,4.0,3.0,2.0,53.0,30.0,14.0,9.0,9.0,2.0,8.0
2011-891,Chennai,Hard,32,250,O,20110103,5,W367,3.0,,Stan Wawrinka,R,183.0,SUI,25.769,21.0,1755.0,B757,,WC,Rohan Bopanna,R,193.0,IND,30.834,626.0,32.0,6-4 6-4,3,R32,67.0,8.0,5.0,56.0,35.0,28.0,13.0,10.0,2.0,2.0,7.0,3.0,60.0,32.0,24.0,13.0,10.0,3.0,5.0
2011-891,Chennai,Hard,32,250,O,20110103,6,GB88,,Q,David Goffin,R,180.0,BEL,20.074,228.0,210.0,D616,,,Somdev Devvarman,R,180.0,IND,25.886,108.0,526.0,6-2 6-4,3,R32,86.0,2.0,1.0,60.0,39.0,27.0,15.0,9.0,3.0,3.0,2.0,1.0,54.0,34.0,21.0,10.0,9.0,2.0,5.0
2011-891,Chennai,Hard,32,250,O,20110103,7,SE73,,Q,Yuichi Sugita,R,175.0,JPN,22.292,180.0,295.0,BA65,,,Dustin Brown,R,196.0,JAM,26.07,92.0,573.0,6-4 2-6 6-2,3,R32,89.0,2.0,2.0,71.0,48.0,36.0,10.0,13.0,1.0,4.0,13.0,3.0,81.0,35.0,23.0,25.0,13.0,6.0,10.0
