tourney_id,tourney_name,surface,draw_size,tourney_level,indoor,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2017-339,Brisbane,Hard,32,250,O,20170102,22,N552,3.0,,Kei Nishikori,R,178.0,JPN,27.012,5.0,4905.0,TC61,,WC,Jordan Thompson,R,183.0,AUS,22.705,79.0,689.0,6-1 6-1,3,QF,61.0,3.0,0.0,34.0,19.0,18.0,10.0,7.0,0.0,0.0,1.0,2.0,47.0,28.0,15.0,5.0,7.0,3.0,8.0
2017-339,Brisbane,Hard,32,250,O,20170102,23,D875,7.0,,Grigor Dimitrov,R,191.0,BUL,25.634,17.0,2035.0,TB69,4.0,,Dominic Thiem,R,185.0,AUT,23.332,8.0,3415.0,6-3 4-6 6-3,3,QF,124.0,3.0,3.0,94.0,52.0,42.0,23.0,14.0,13.0,14.0,6.0,5.0,82.0,37.0,29.0,24.0,14.0,4.0,7.0
2017-339,Brisbane,Hard,32,250,O,20170102,24,R975,1.0,,Milos Raonic,R,196.0,CAN,26.018,3.0,5450.0,N409,5.0,,Rafael Nadal,L,185.0,ESP,30.585,9.0,3300.0,4-6 6-3 6-4,3,QF,140.0,23.0,3.0,97.0,62.0,50.0,16.0,15.0,6.0,7.0,4.0,0.0,84.0,61.0,39.0,14.0,14.0,2.0,4.0
2017-339,Brisbane,Hard,32,250,O,20170102,25,N552,3.0,,Kei Nishikori,R,178.0,JPN,27.012,5.0,4905.0,W367,2.0,,Stan Wawrinka,R,183.0,SUI,31.767,4.0,5315.0,7-6(3) 6-3,3,SF,101.0,1.0,1.0,77.0,56.0,37.0,14.0,11.0,4.0,5.0,9.0,2.0,61.0,37.0,27.0,10.0,10.0,0.0,2.0
2017-339,Brisbane,Hard,32,250,O,20170102,26,D875,7.0,,Grigor Dimitrov,R,191.0,BUL,25.634,17.0,2035.0,R975,1.0,,Milos Raonic,R,196.0,CAN,26.018,3.0,5450.0,7-6(7) 6-2,3,SF,87.0,4.0,1.0,58.0,36.0,27.0,18.0,10.0,0.0,0.0,4.0,3.0,61.0,28.0,24.0,16.0,10.0,2.0,4.0
2017-339,Brisbane,Hard,32,250,O,20170102,27,D875,7.0,,Grigor Dimitrov,R,191.0,BUL,25.634,17.0,2035.0,N552,3.0,,Kei Nishikori,R,178.0,JPN,27.012,5.0,4905.0,6-2 2-6 6-3,3,F,108.0,7.0,2.0,77.0,52.0,41.0,12.0,13.0,5.0,7.0,4.0,0.0,69.0,49.0,36.0,9.0,12.0,2.0,5.0
2017-451,Doha,Hard,32,250,O,20170102,1,D643,2.0,,Novak Djokovic,R,188.0,SRB,29.618,2.0,11780.0,SL28,,,Jan-Lennard Struff,R,193.0,GER,26.691,63.0,758.0,7-6(1) 6-3,3,R32,86.0,4.0,4.0,55.0,39.0,33.0,6.0,10.0,3.0,5.0,9.0,1.0,74.0,41.0,26.0,14.0,11.0,5.0,9.0
2017-451,Doha,Hard,32,250,O,20170102,2,Z184,,,Horacio Zeballos,L,188.0,ARG,31.685,71.0,722.0,MB02,,,Florian Mayer,R,191.0,GER,33.246,50.0,903.0,6-7(3) 6-4 7-6(9),3,R32,157.0,9.0,4.0,117.0,71.0,55.0,27.0,17.0,3.0,4.0,14.0,3.0,120.0,71.0,57.0,23.0,17.0,6.0,8.0
2017-451,Doha,Hard,32,250,O,20170102,3,D981,,WC,Arthur De Greef,R,183.0,BEL,24.769,134.0,456.0,SK47,,Q,Mohamed Safwat,R,180.0,EGY,26.289,199.0,278.0,6-7(8) 7-5 6-4,3,R32,143.0,6.0,2.0,112.0,66.0,47.0,28.0,17.0,7.0,8.0,14.0,1.0,100.0,61.0,44.0,25.0,17.0,3.0,6.0
2017-451,Doha,Hard,32,250,O,20170102,4,S694,,Q,Radek Stepanek,R,185.0,CZE,38.1,107.0,558.0,B837,8.0,,Marcos Baghdatis,R,178.0,CYP,31.546,36.0,1140.0,6-4 5-3 RET,3,R32,114.0,2.0,7.0,88.0,38.0,24.0,26.0,9.0,12.0,14.0,2.0,1.0,66.0,39.0,23.0,12.0,9.0,5.0,9.0
2017-451,Doha,Hard,32,250,O,20170102,5,GB88,4.0,,David Goffin,R,180.0,BEL,26.073,11.0,2750.0,H756,,,Robin Haase,R,191.0,NED,29.744,59.0,795.0,7-6(4) 6-2,3,R32,89.0,6.0,0.0,72.0,44.0,31.0,17.0,10.0,10.0,12.0,7.0,1.0,62.0,34.0,23.0,12.0,10.0,1.0,5.0
2017-451,Doha,Hard,32,250,O,20170102,6,V306,,,Fernando Verdasco,L,188.0,ESP,33.133,42.0,1035.0,PD07,,Q,Vasek Pospisil,R,193.0,CAN,26.53,133.0,456.0,7-5 6-0,3,R32,75.0,0.0,1.0,52.0,36.0,25.0,11.0,9.0,0.0,1.0,5.0,1.0,55.0,29.0,19.0,8.0,9.0,3.0,8.0
2017-451,Doha,Hard,32,250,O,20170102,7,KE29,,,Karen Khachanov,R,198.0,RUS,20.619,53.0,863.0,AC39,,WC,Mubarak Shannan Zayid,R,,QAT,21.722,1277.0,5.0,6-1 6-3,3,R32,57.0,4.0,1.0,38.0,17.0,16.0,16.0,8.0,0.0,0.0,3.0,4.0,62.0,34.0,22.0,9.0,8.0,9.0,13.0
2017-451,Doha,Hard,32,250,O,20170102,8,K336,6.0,,Ivo Karlovic,R,211.0,CRO,37.845,20.0,1795.0,ME89,,,Illya Marchenko,R,185.0,UKR,29.32,74.0,705.0,7-6(5) 7-6(0),3,R32,95.0,13.0,4.0,73.0,50.0,43.0,13.0,12.0,1.0,1.0,2.0,1.0,69.0,52.0,40.0,10.0,12.0,0.0,0.0
2017-451,Doha,Hard,32,250,O,20170102,9,T786,5.0,,Jo-Wilfried Tsonga,R,188.0,FRA,31.713,12.0,2550.0,KB54,,,Andrey Kuznetsov,R,183.0,RUS,25.862,46.0,970.0,6-1 4-6 6-2,3,R32,86.0,9.0,2.0,67.0,37.0,31.0,20.0,13.0,1.0,2.0,5.0,1.0,66.0,41.0,29.0,10.0,12.0,1.0,5.0
2017-451,Doha,Hard,32,250,O,20170102,10,BA65,,,Dustin Brown,R,196.0,JAM,32.068,72.0,710.0,BF23,,,Facundo Bagnis,L,183.0,ARG,26.847,56.0,835.0,6-1 6-7(2) 6-4,3,R32,105.0,7.0,4.0,86.0,57.0,41.0,18.0,14.0,2.0,2.0,7.0,7.0,91.0,59.0,41.0,15.0,15.0,7.0,11.0
2017-451,Doha,Hard,32,250,O,20170102,11,V708,,,Jiri Vesely,L,198.0,CZE,23.483,55.0,848.0,Y152,,WC,Anil Yuksel,L,,TUR,26.626,507.0,73.0,6-2 6-3,3,R32,65.0,13.0,2.0,41.0,29.0,27.0,9.0,9.0,0.0,0.0,1.0,1.0,65.0,40.0,25.0,11.0,8.0,6.0,9.0
2017-451,Doha,Hard,32,250,O,20170102,12,BA47,3.0,,Tomas Berdych,R,196.0,CZE,31.294,10.0,3060.0,G983,,Q,Alessandro Giannessi,L,185.0,ITA,26.595,128.0,475.0,7-6(1) 6-2,3,R32,86.0,5.0,2.0,54.0,31.0,26.0,18.0,10.0,0.0,0.0,6.0,2.0,71.0,42.0,30.0,14.0,10.0,2.0,4.0
2017-451,Doha,Hard,32,250,O,20170102,13,K435,7.0,,Philipp Kohlschreiber,R,178.0,GER,33.216,32.0,1325.0,J267,,,Malek Jaziri,R,185.0,TUN,32.953,58.0,814.0,6-2 7-6(3),3,R32,102.0,4.0,3.0,73.0,44.0,33.0,14.0,10.0,3.0,4.0,6.0,4.0,79.0,49.0,30.0,13.0,10.0,9.0,12.0
2017-451,Doha,Hard,32,250,O,20170102,14,A479,,,Nicolas Almagro,R,183.0,ESP,31.368,44.0,1013.0,L503,,,Paolo Lorenzi,R,183.0,ITA,35.05,40.0,1090.0,7-6(2) 4-6 6-3,3,R32,148.0,13.0,2.0,104.0,55.0,39.0,26.0,16.0,3.0,6.0,5.0,3.0,90.0,57.0,38.0,18.0,15.0,4.0,7.0
2017-451,Doha,Hard,32,250,O,20170102,15,MI43,,,Gerald Melzer,L,188.0,AUT,26.475,68.0,728.0,M850,,,Paul-Henri Mathieu,R,185.0,FRA,34.973,73.0,710.0,6-7(2) 6-3 6-2,3,R32,120.0,13.0,3.0,100.0,80.0,53.0,10.0,15.0,7.0,10.0,7.0,4.0,95.0,52.0,42.0,10.0,14.0,6.0,12.0
2017-451,Doha,Hard,32,250,O,20170102,16,MC10,1.0,,Andy Murray,R,191.0,GBR,29.637,1.0,12410.0,CA12,,,Jeremy Chardy,R,188.0,FRA,29.889,69.0,725.0,6-0 7-6(2),3,R32,81.0,6.0,1.0,55.0,40.0,34.0,8.0,9.0,0.0,1.0,3.0,7.0,66.0,41.0,26.0,7.0,9.0,3.0,7.0
2017-451,Doha,Hard,32,250,O,20170102,17,D643,2.0,,Novak Djokovic,R,188.0,SRB,29.618,2.0,11780.0,Z184,,,Horacio Zeballos,L,188.0,ARG,31.685,71.0,722.0,6-3 6-4,3,R16,71.0,4.0,1.0,47.0,33.0,29.0,11.0,10.0,0.0,0.0,4.0,2.0,54.0,34.0,22.0,11.0,9.0,0.0,2.0
2017-451,Doha,Hard,32,250,O,20170102,18,S694,,Q,Radek Stepanek,R,185.0,CZE,38.1,107.0,558.0,D981,,WC,Arthur De Greef,R,183.0,BEL,24.769,134.0,456.0,6-3 6-2,3,R16,79.0,0.0,2.0,58.0,31.0,23.0,13.0,9.0,4.0,5.0,5.0,4.0,59.0,38.0,21.0,8.0,8.0,5.0,9.0
2017-451,Doha,Hard,32,250,O,20170102,19,V306,,,Fernando Verdasco,L,188.0,ESP,33.133,42.0,1035.0,GB88,4.0,,David Goffin,R,180.0,BEL,26.073,11.0,2750.0,6-1 7-6(6),3,R16,101.0,6.0,2.0,87.0,56.0,39.0,12.0,10.0,12.0,14.0,2.0,0.0,68.0,41.0,25.0,12.0,9.0,3.0,7.0
2017-451,Doha,Hard,32,250,O,20170102,20,K336,6.0,,Ivo Karlovic,R,211.0,CRO,37.845,20.0,1795.0,KE29,,,Karen Khachanov,R,198.0,RUS,20.619,53.0,863.0,7-6(3) 7-6(3),3,R16,89.0,16.0,4.0,73.0,45.0,42.0,17.0,12.0,3.0,3.0,13.0,4.0,70.0,42.0,34.0,19.0,12.0,0.0,0.0
2017-451,Doha,Hard,32,250,O,20170102,21,T786,5.0,,Jo-Wilfried Tsonga,R,188.0,FRA,31.713,12.0,2550.0,BA65,,,Dustin Brown,R,196.0,JAM,32.068,72.0,710.0,6-1 6-3,3,R16,45.0,12.0,2.0,39.0,26.0,22.0,11.0,8.0,0.0,0.0,1.0,1.0,44.0,29.0,16.0,7.0,8.0,3.0,7.0
2017-451,Doha,Hard,32,250,O,20170102,22,BA47,3.0,,Tomas Berdych,R,196.0,CZE,31.294,10.0,3060.0,V708,,,Jiri Vesely,L,198.0,CZE,23.483,55.0,848.0,7-6(5) 1-6 6-1,3,R16,105.0,13.0,3.0,79.0,47.0,39.0,14.0,13.0,2.0,4.0,9.0,2.0,84.0,55.0,36.0,16.0,13.0,0.0,2.0
2017-451,Doha,Hard,32,250,O,20170102,23,A479,,,Nicolas Almagro,R,183.0,ESP,31.368,44.0,1013.0,K435,7.0,,Philipp Kohlschreiber,R,178.0,GER,33.216,32.0,1325.0,7-6(5) 7-6(6),3,R16,105.0,11.0,1.0,78.0,44.0,32.0,21.0,12.0,0.0,2.0,8.0,1.0,80.0,49.0,38.0,15.0,12.0,0.0,2.0
2017-451,Doha,Hard,32,250,O,20170102,24,MC10,1.0,,Andy Murray,R,191.0,GBR,29.637,1.0,12410.0,MI43,,,Gerald Melzer,L,188.0,AUT,26.475,68.0,728.0,7-6(6) 7-5,3,R16,143.0,10.0,0.0,76.0,46.0,36.0,13.0,12.0,3.0,6.0,2.0,3.0,105.0,74.0,45.0,12.0,12.0,10.0,14.0
2017-451,Doha,Hard,32,250,O,20170102,25,D643,2.0,,Novak Djokovic,R,188.0,SRB,29.618,2.0,11780.0,S694,,Q,Radek Stepanek,R,185.0,CZE,38.1,107.0,558.0,6-3 6-3,3,QF,91.0,3.0,3.0,56.0,35.0,26.0,12.0,9.0,3.0,4.0,2.0,5.0,61.0,33.0,25.0,6.0,9.0,2.0,6.0
2017-451,Doha,Hard,32,250,O,20170102,26,V306,,,Fernando Verdasco,L,188.0,ESP,33.133,42.0,1035.0,K336,6.0,,Ivo Karlovic,R,211.0,CRO,37.845,20.0,1795.0,6-2 7-5,3,QF,83.0,2.0,1.0,58.0,48.0,34.0,7.0,10.0,1.0,1.0,13.0,4.0,67.0,42.0,31.0,8.0,10.0,9.0,12.0
2017-451,Doha,Hard,32,250,O,20170102,27,BA47,3.0,,Tomas Berdych,R,196.0,CZE,31.294,10.0,3060.0,T786,5.0,,Jo-Wilfried Tsonga,R,188.0,FRA,31.713,12.0,2550.0,7-5 6-3,3,QF,91.0,9.0,1.0,85.0,51.0,39.0,19.0,11.0,7.0,7.0,6.0,0.0,52.0,32.0,25.0,11.0,10.0,1.0,3.0
2017-451,Doha,Hard,32,250,O,20170102,28,MC10,1.0,,Andy Murray,R,191.0,GBR,29.637,1.0,12410.0,A479,,,Nicolas Almagro,R,183.0,ESP,31.368,44.0,1013.0,7-6(4) 7-5,3,QF,129.0,5.0,3.0,79.0,51.0,34.0,17.0,12.0,3.0,5.0,4.0,4.0,89.0,44.0,30.0,21.0,12.0,9.0,12.0
2017-451,Doha,Hard,32,250,O,20170102,29,D643,2.0,,Novak Djokovic,R,188.0,SRB,29.618,2.0,11780.0,V306,,,Fernando Verdasco,L,188.0,ESP,33.133,42.0,1035.0,4-6 7-6(7) 6-3,3,SF,142.0,3.0,1.0,93.0,57.0,45.0,15.0,15.0,4.0,7.0,2.0,3.0,101.0,70.0,44.0,16.0,16.0,3.0,7.0
2017-451,Doha,Hard,32,250,O,20170102,30,MC10,1.0,,Andy Murray,R,191.0,GBR,29.637,1.0,12410.0,BA47,3.0,,Tomas Berdych,R,196.0,CZE,31.294,10.0,3060.0,6-3 6-4,3,SF,101.0,10.0,1.0,67.0,42.0,33.0,11.0,10.0,2.0,3.0,2.0,1.0,63.0,34.0,23.0,12.0,9.0,2.0,5.0
2017-451,Doha,Hard,32,250,O,20170102,31,D643,2.0,,Novak Djokovic,R,188.0,SRB,29.618,2.0,11780.0,MC10,1.0,,Andy Murray,R,191.0,GBR,29.637,1.0,12410.0,6-3 5-7 6-4,3,F,174.0,2.0,3.0,110.0,79.0,54.0,19.0,16.0,5.0,7.0,8.0,4.0,84.0,50.0,39.0,16.0,15.0,1.0,4.0
2017-891,Chennai,Hard,32,250,O,20170102,1,SC73,,,Rogerio Dutra Silva,R,178.0,BRA,32.909,98.0,613.0,L987,,,Dusan Lajovic,R,183.0,SRB,26.511,93.0,627.0,7-6(2) 4-6 7-6(3),3,R32,153.0,12.0,4.0,117.0,70.0,51.0,23.0,17.0,4.0,8.0,2.0,2.0,127.0,95.0,59.0,18.0,17.0,9.0,12.0
2017-891,Chennai,Hard,32,250,O,20170102,2,O376,,,Renzo Olivo,R,178.0,ARG,24.802,83.0,670.0,RH16,,WC,Casper Ruud,R,183.0,NOR,18.031,225.0,231.0,7-6(3) 6-2,3,R32,79.0,5.0,2.0,60.0,33.0,27.0,18.0,10.0,0.0,0.0,1.0,3.0,69.0,51.0,35.0,8.0,10.0,6.0,8.0
2017-891,Chennai,Hard,32,250,O,20170102,3,Y061,7.0,,Mikhail Youzhny,R,183.0,RUS,34.524,57.0,826.0,ME64,,WC,Saketh Myneni,R,193.0,IND,29.207,192.0,287.0,6-4 6-3,3,R32,85.0,1.0,0.0,61.0,37.0,29.0,16.0,10.0,2.0,2.0,6.0,4.0,70.0,38.0,28.0,15.0,9.0,6.0,8.0
2017-891,Chennai,Hard,32,250,O,20170102,4,BH09,,,Aljaz Bedene,R,183.0,SLO,27.461,101.0,592.0,G476,,,Guillermo Garcia-Lopez,R,185.0,ESP,33.582,70.0,725.0,6-3 6-3,3,R32,74.0,7.0,4.0,59.0,37.0,27.0,14.0,9.0,5.0,5.0,2.0,2.0,53.0,33.0,24.0,8.0,9.0,2.0,5.0
2017-891,Chennai,Hard,32,250,O,20170102,5,BF55,,Q,Yuki Bhambri,R,185.0,IND,24.498,474.0,83.0,RB56,,WC,Ramkumar Ramanathan,R,188.0,IND,22.152,227.0,231.0,6-1 6-1,3,R32,52.0,0.0,2.0,36.0,26.0,22.0,7.0,7.0,1.0,1.0,2.0,3.0,44.0,27.0,13.0,5.0,7.0,5.0,10.0
2017-891,Chennai,Hard,32,250,O,20170102,6,PD31,5.0,,Benoit Paire,R,196.0,FRA,27.655,47.0,960.0,K776,,,Konstantin Kravchuk,R,191.0,RUS,31.858,85.0,660.0,6-3 6-4,3,R32,64.0,4.0,5.0,59.0,26.0,23.0,20.0,10.0,0.0,0.0,9.0,6.0,58.0,38.0,27.0,9.0,9.0,6.0,8.0
2017-891,Chennai,Hard,32,250,O,20170102,7,CH27,,Q,Hyeon Chung,R,188.0,KOR,20.624,104.0,571.0,CG80,6.0,,Borna Coric,R,188.0,CRO,20.134,48.0,945.0,6-3 7-5,3,R32,121.0,6.0,4.0,67.0,32.0,27.0,15.0,10.0,5.0,7.0,2.0,2.0,89.0,54.0,30.0,15.0,11.0,9.0,14.0
2017-891,Chennai,Hard,32,250,O,20170102,8,SC56,,,Dudi Sela,R,175.0,ISR,31.748,96.0,616.0,D923,,,Damir Dzumhur,R,175.0,BIH,24.621,77.0,699.0,6-2 6-2,3,R32,62.0,2.0,0.0,53.0,36.0,28.0,11.0,8.0,5.0,5.0,1.0,4.0,57.0,29.0,17.0,10.0,8.0,4.0,8.0
2017-891,Chennai,Hard,32,250,O,20170102,9,D632,,,Steve Darcis,R,175.0,BEL,32.808,86.0,658.0,MF09,,Q,Nikola Mektic,R,183.0,CRO,28.025,331.0,144.0,6-2 6-3,3,R32,59.0,1.0,0.0,39.0,25.0,20.0,12.0,8.0,0.0,0.0,4.0,0.0,48.0,30.0,15.0,9.0,9.0,0.0,4.0
2017-891,Chennai,Hard,32,250,O,20170102,10,L575,8.0,,Yen-Hsun Lu,R,180.0,TPE,33.388,64.0,754.0,A829,,,Radu Albot,R,175.0,MDA,27.143,97.0,614.0,6-2 6-1,3,R32,63.0,4.0,4.0,38.0,19.0,16.0,12.0,7.0,0.0,1.0,1.0,2.0,51.0,25.0,12.0,8.0,8.0,4.0,10.0
