tourney_id,tourney_name,surface,draw_size,tourney_level,indoor,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2022-8888,ATP Cup,Hard,16,A,O,20220103,31,SX50,,,Roman Safiullin,R,185.0,RUS,24.408,167.0,409.0,D994,,,James Duckworth,R,183.0,AUS,29.952,49.0,1176.0,7-6(6) 6-4,3,R128,118.0,12.0,3.0,62.0,36.0,29.0,15.0,11.0,2.0,5.0,5.0,3.0,101.0,42.0,27.0,28.0,11.0,10.0,14.0
2022-8888,ATP Cup,Hard,16,A,O,20220103,32,MM58,,,Daniil Medvedev,R,198.0,RUS,25.895,2.0,8640.0,DH58,,,Alex de Minaur,R,183.0,AUS,22.877,34.0,1561.0,6-4 6-2,3,R128,80.0,8.0,2.0,46.0,33.0,25.0,7.0,9.0,2.0,4.0,2.0,0.0,63.0,34.0,18.0,10.0,9.0,7.0,12.0
2022-8888,ATP Cup,Hard,16,A,O,20220103,33,SX50,,,Roman Safiullin,R,185.0,RUS,24.408,167.0,409.0,RC91,,,Arthur Rinderknech,R,196.0,FRA,26.45,58.0,1029.0,2-6 7-5 6-3,3,R128,145.0,2.0,7.0,122.0,73.0,46.0,23.0,15.0,15.0,19.0,15.0,3.0,84.0,54.0,40.0,10.0,14.0,3.0,7.0
2022-8888,ATP Cup,Hard,16,A,O,20220103,34,HH26,,,Ugo Humbert,L,188.0,FRA,23.524,35.0,1558.0,MM58,,,Daniil Medvedev,R,198.0,RUS,25.895,2.0,8640.0,6-7(5) 7-5 7-6(2),3,R128,175.0,1.0,2.0,123.0,75.0,48.0,30.0,18.0,6.0,9.0,14.0,7.0,123.0,69.0,54.0,25.0,18.0,10.0,14.0
2022-8888,ATP Cup,Hard,16,A,O,20220103,35,S0AG,,,Jannik Sinner,R,191.0,ITA,20.383,10.0,3350.0,SX50,,,Roman Safiullin,R,185.0,RUS,24.408,167.0,409.0,7-6(6) 6-3,3,R128,116.0,11.0,2.0,90.0,55.0,39.0,17.0,11.0,11.0,12.0,4.0,2.0,70.0,43.0,29.0,14.0,10.0,3.0,5.0
2022-8888,ATP Cup,Hard,16,A,O,20220103,36,MM58,,,Daniil Medvedev,R,198.0,RUS,25.895,2.0,8640.0,BK40,,,Matteo Berrettini,R,196.0,ITA,25.728,7.0,4568.0,6-2 6-7(5) 6-4,3,R128,157.0,8.0,1.0,91.0,59.0,47.0,22.0,15.0,2.0,2.0,6.0,1.0,106.0,70.0,56.0,12.0,15.0,8.0,11.0
2022-8888,ATP Cup,Hard,16,A,O,20220103,37,CD85,,,Pablo Carreno Busta,R,188.0,ESP,30.48,20.0,2230.0,TE30,,,Alejandro Tabilo,L,188.0,CHI,24.589,139.0,505.0,6-4 7-6(4),3,R128,112.0,1.0,6.0,71.0,43.0,32.0,13.0,11.0,3.0,6.0,6.0,6.0,81.0,52.0,34.0,12.0,11.0,6.0,10.0
2022-8888,ATP Cup,Hard,16,A,O,20220103,38,BD06,,,Roberto Bautista Agut,R,183.0,ESP,33.722,19.0,2260.0,GD64,,,Cristian Garin,R,185.0,CHI,25.596,17.0,2353.0,6-0 6-3,3,R128,81.0,2.0,1.0,50.0,33.0,26.0,8.0,8.0,1.0,2.0,1.0,3.0,51.0,25.0,14.0,9.0,7.0,2.0,7.0
2022-8888,ATP Cup,Hard,16,A,O,20220103,39,CD85,,,Pablo Carreno Busta,R,188.0,ESP,30.48,20.0,2230.0,DC76,,,Viktor Durasovic,R,185.0,NOR,24.794,345.0,137.0,6-3 6-3,3,R128,68.0,7.0,0.0,44.0,33.0,30.0,6.0,9.0,0.0,0.0,8.0,3.0,65.0,34.0,23.0,15.0,9.0,5.0,8.0
2022-8888,ATP Cup,Hard,16,A,O,20220103,40,BD06,,,Roberto Bautista Agut,R,183.0,ESP,33.722,19.0,2260.0,RH16,,,Casper Ruud,R,183.0,NOR,23.034,8.0,4160.0,6-4 7-6(4),3,R128,105.0,2.0,0.0,63.0,39.0,36.0,14.0,11.0,0.0,0.0,10.0,3.0,71.0,43.0,36.0,12.0,11.0,2.0,3.0
2022-8888,ATP Cup,Hard,16,A,O,20220103,41,TE30,,,Alejandro Tabilo,L,188.0,CHI,24.589,139.0,505.0,DC76,,,Viktor Durasovic,R,185.0,NOR,24.794,345.0,137.0,6-1 6-7(5) 6-1,3,R128,109.0,11.0,0.0,77.0,52.0,38.0,21.0,14.0,1.0,2.0,11.0,6.0,95.0,57.0,36.0,16.0,12.0,6.0,11.0
2022-8888,ATP Cup,Hard,16,A,O,20220103,42,RH16,,,Casper Ruud,R,183.0,NOR,23.034,8.0,4160.0,GD64,,,Cristian Garin,R,185.0,CHI,25.596,17.0,2353.0,6-4 6-1,3,R128,84.0,4.0,1.0,57.0,36.0,30.0,12.0,9.0,3.0,3.0,3.0,2.0,54.0,36.0,23.0,8.0,8.0,4.0,7.0
2022-8888,ATP Cup,Hard,16,A,O,20220103,43,CD85,,,Pablo Carreno Busta,R,188.0,ESP,30.48,20.0,2230.0,KB05,,,Filip Krajinovic,R,185.0,SRB,29.851,42.0,1402.0,6-3 6-4,3,R128,80.0,4.0,2.0,54.0,33.0,29.0,11.0,10.0,1.0,2.0,4.0,1.0,57.0,34.0,25.0,9.0,9.0,3.0,6.0
2022-8888,ATP Cup,Hard,16,A,O,20220103,44,BD06,,,Roberto Bautista Agut,R,183.0,ESP,33.722,19.0,2260.0,L987,,,Dusan Lajovic,R,183.0,SRB,31.513,33.0,1591.0,6-1 6-4,3,R128,84.0,1.0,0.0,50.0,31.0,28.0,10.0,9.0,2.0,2.0,2.0,0.0,54.0,32.0,23.0,8.0,8.0,4.0,7.0
2022-8888,ATP Cup,Hard,16,A,O,20220103,45,KB05,,,Filip Krajinovic,R,185.0,SRB,29.851,42.0,1402.0,TE30,,,Alejandro Tabilo,L,188.0,CHI,24.589,139.0,505.0,6-4 3-6 7-6(5),3,R128,145.0,5.0,2.0,97.0,65.0,49.0,12.0,15.0,2.0,6.0,11.0,4.0,101.0,65.0,42.0,19.0,16.0,1.0,5.0
2022-8888,ATP Cup,Hard,16,A,O,20220103,46,GD64,,,Cristian Garin,R,185.0,CHI,25.596,17.0,2353.0,L987,,,Dusan Lajovic,R,183.0,SRB,31.513,33.0,1591.0,4-6 6-4 3-0 RET,3,R128,134.0,4.0,1.0,92.0,59.0,36.0,14.0,11.0,9.0,13.0,6.0,5.0,79.0,51.0,29.0,13.0,12.0,8.0,14.0
2022-8888,ATP Cup,Hard,16,A,O,20220103,47,KB05,,,Filip Krajinovic,R,185.0,SRB,29.851,42.0,1402.0,DC76,,,Viktor Durasovic,R,185.0,NOR,24.794,345.0,137.0,6-2 7-5,3,R128,73.0,8.0,0.0,51.0,34.0,27.0,12.0,10.0,2.0,3.0,4.0,1.0,63.0,38.0,27.0,10.0,10.0,7.0,11.0
2022-8888,ATP Cup,Hard,16,A,O,20220103,48,RH16,,,Casper Ruud,R,183.0,NOR,23.034,8.0,4160.0,L987,,,Dusan Lajovic,R,183.0,SRB,31.513,33.0,1591.0,6-3 7-5,3,R128,100.0,1.0,3.0,65.0,39.0,31.0,11.0,11.0,2.0,4.0,4.0,0.0,63.0,38.0,24.0,9.0,10.0,3.0,7.0
2022-8888,ATP Cup,Hard,16,A,O,20220103,49,SU55,,,Denis Shapovalov,L,185.0,CAN,22.721,14.0,2475.0,SX50,,,Roman Safiullin,R,185.0,RUS,24.408,167.0,409.0,6-4 5-7 6-4,3,SF,159.0,13.0,8.0,105.0,67.0,51.0,20.0,16.0,7.0,8.0,5.0,4.0,100.0,61.0,45.0,21.0,16.0,7.0,9.0
2022-8888,ATP Cup,Hard,16,A,O,20220103,50,MM58,,,Daniil Medvedev,R,198.0,RUS,25.895,2.0,8640.0,AG37,,,Felix Auger-Aliassime,R,193.0,CAN,21.405,11.0,3308.0,6-4 6-0,3,SF,68.0,6.0,4.0,41.0,25.0,22.0,10.0,8.0,0.0,0.0,6.0,2.0,48.0,35.0,22.0,4.0,8.0,3.0,7.0
2022-8888,ATP Cup,Hard,16,A,O,20220103,51,CD85,,,Pablo Carreno Busta,R,188.0,ESP,30.48,20.0,2230.0,Z423,,,Jan Zielinski,R,180.0,POL,25.131,860.0,18.0,6-2 6-1,3,SF,53.0,6.0,0.0,45.0,33.0,25.0,8.0,8.0,0.0,0.0,2.0,1.0,38.0,27.0,17.0,1.0,7.0,4.0,8.0
2022-8888,ATP Cup,Hard,16,A,O,20220103,52,BD06,,,Roberto Bautista Agut,R,183.0,ESP,33.722,19.0,2260.0,HB71,,,Hubert Hurkacz,R,196.0,POL,24.893,9.0,3706.0,7-6(6) 2-6 7-6(5),3,SF,164.0,1.0,2.0,96.0,64.0,50.0,20.0,16.0,1.0,4.0,24.0,3.0,120.0,80.0,62.0,20.0,16.0,6.0,7.0
2022-8888,ATP Cup,Hard,16,A,O,20220103,53,SU55,,,Denis Shapovalov,L,185.0,CAN,22.721,14.0,2475.0,CD85,,,Pablo Carreno Busta,R,188.0,ESP,30.48,20.0,2230.0,6-4 6-3,3,F,98.0,7.0,2.0,78.0,49.0,34.0,16.0,10.0,8.0,9.0,1.0,0.0,50.0,33.0,21.0,8.0,9.0,3.0,6.0
2022-8888,ATP Cup,Hard,16,A,O,20220103,54,AG37,,,Felix Auger-Aliassime,R,193.0,CAN,21.405,11.0,3308.0,BD06,,,Roberto Bautista Agut,R,183.0,ESP,33.722,19.0,2260.0,7-6(3) 6-3,3,F,129.0,15.0,6.0,78.0,51.0,38.0,14.0,11.0,10.0,11.0,0.0,2.0,70.0,50.0,32.0,7.0,10.0,3.0,5.0
2022-8998,Adelaide-1,Hard,32,250,O,20220103,1,J386,,,Steve Johnson,R,188.0,USA,32.027,85.0,812.0,V832,,WC,Aleksandar Vukic,R,188.0,AUS,25.744,156.0,440.0,6-4 2-6 6-4,3,R32,105.0,10.0,5.0,83.0,47.0,38.0,19.0,14.0,3.0,5.0,9.0,1.0,84.0,54.0,42.0,15.0,14.0,4.0,6.0
2022-8998,Adelaide-1,Hard,32,250,O,20220103,2,ML57,,,Gianluca Mager,R,188.0,ITA,27.091,62.0,978.0,C0AU,,Q,Francisco Cerundolo,R,185.0,ARG,23.392,127.0,582.0,6-4 3-6 6-4,3,R32,122.0,10.0,5.0,102.0,66.0,50.0,15.0,14.0,4.0,5.0,4.0,1.0,78.0,48.0,36.0,21.0,15.0,3.0,5.0
2022-8998,Adelaide-1,Hard,32,250,O,20220103,3,GC89,,Q,Egor Gerasimov,R,196.0,BLR,29.144,113.0,665.0,F724,5.0,,Marton Fucsovics,R,188.0,HUN,29.903,40.0,1459.0,6-3 6-4,3,R32,77.0,1.0,1.0,56.0,35.0,27.0,11.0,10.0,1.0,2.0,3.0,3.0,53.0,37.0,26.0,6.0,9.0,3.0,6.0
2022-8998,Adelaide-1,Hard,32,250,O,20220103,4,MJ08,,,Thiago Monteiro,L,183.0,BRA,27.595,89.0,805.0,AE14,,,Daniel Altmaier,R,188.0,GER,23.31,84.0,813.0,6-2 3-6 7-6(2),3,R32,144.0,9.0,1.0,80.0,53.0,40.0,16.0,14.0,2.0,5.0,8.0,4.0,104.0,70.0,47.0,12.0,15.0,9.0,13.0
2022-8998,Adelaide-1,Hard,32,250,O,20220103,5,MW02,,,Corentin Moutet,L,180.0,FRA,22.71,92.0,797.0,R0DG,,Q,Holger Rune,R,188.0,DEN,18.683,103.0,740.0,7-6(6) 6-4,3,R32,108.0,2.0,1.0,77.0,56.0,41.0,9.0,11.0,3.0,4.0,3.0,4.0,64.0,36.0,29.0,15.0,11.0,1.0,3.0
2022-8998,Adelaide-1,Hard,32,250,O,20220103,6,DB63,7.0,,Laslo Djere,R,188.0,SRB,26.59,52.0,1131.0,CF59,,,Roberto Carballes Baena,R,183.0,ESP,28.783,79.0,837.0,7-5 7-6(1),3,R32,124.0,14.0,2.0,68.0,48.0,39.0,14.0,12.0,0.0,0.0,2.0,1.0,84.0,47.0,31.0,24.0,12.0,6.0,7.0
2022-8998,Adelaide-1,Hard,32,250,O,20220103,7,KF17,8.0,,Soonwoo Kwon,R,180.0,KOR,24.088,53.0,1115.0,N732,,,Yoshihito Nishioka,L,170.0,JPN,26.27,81.0,823.0,6-1 6-2,3,R32,67.0,10.0,1.0,49.0,30.0,23.0,9.0,8.0,1.0,2.0,3.0,3.0,57.0,28.0,13.0,11.0,7.0,7.0,12.0
2022-8998,Adelaide-1,Hard,32,250,O,20220103,8,Y268,,,Mikael Ymer,R,185.0,SWE,23.318,94.0,782.0,BM95,,,Benjamin Bonzi,R,183.0,FRA,25.569,64.0,969.0,7-5 7-5,3,R32,102.0,3.0,1.0,73.0,59.0,43.0,6.0,12.0,2.0,4.0,3.0,2.0,76.0,46.0,32.0,13.0,12.0,3.0,7.0
2022-8998,Adelaide-1,Hard,32,250,O,20220103,9,KD46,,WC,Thanasi Kokkinakis,R,193.0,AUS,25.733,171.0,394.0,MH30,,,John Millman,R,183.0,AUS,32.556,72.0,875.0,6-4 6-3,3,R32,82.0,7.0,0.0,47.0,32.0,27.0,9.0,9.0,0.0,0.0,1.0,0.0,57.0,38.0,25.0,10.0,10.0,2.0,5.0
2022-8998,Adelaide-1,Hard,32,250,O,20220103,10,PL56,6.0,,Tommy Paul,R,185.0,USA,24.632,43.0,1349.0,V708,,,Jiri Vesely,L,198.0,CZE,28.485,83.0,822.0,6-4 4-6 6-4,3,R32,136.0,6.0,0.0,81.0,46.0,38.0,20.0,15.0,3.0,5.0,16.0,4.0,97.0,68.0,51.0,13.0,15.0,7.0,10.0
2022-8998,Adelaide-1,Hard,32,250,O,20220103,11,DA81,,Q,Taro Daniel,R,191.0,JPN,28.934,125.0,584.0,M0EJ,,,Lorenzo Musetti,R,185.0,ITA,19.838,59.0,1004.0,6-4 6-7(5) 6-3,3,R32,153.0,12.0,1.0,97.0,70.0,55.0,15.0,16.0,0.0,0.0,3.0,2.0,92.0,56.0,41.0,21.0,15.0,2.0,4.0
2022-8998,Adelaide-1,Hard,32,250,O,20220103,12,C0C8,,,Juan Manuel Cerundolo,L,183.0,ARG,20.134,90.0,803.0,BI81,,WC,Alex Bolt,L,183.0,AUS,28.994,137.0,506.0,6-2 6-4,3,R32,79.0,2.0,4.0,71.0,48.0,34.0,10.0,9.0,9.0,10.0,6.0,5.0,49.0,29.0,22.0,7.0,9.0,2.0,6.0
2022-8998,Adelaide-1,Hard,32,250,O,20220103,13,KE29,2.0,,Karen Khachanov,R,198.0,RUS,25.621,29.0,1731.0,J386,,,Steve Johnson,R,188.0,USA,32.027,85.0,812.0,6-4 4-6 6-2,3,R16,120.0,16.0,2.0,91.0,53.0,40.0,20.0,14.0,6.0,8.0,8.0,2.0,77.0,34.0,25.0,22.0,14.0,1.0,5.0
