tourney_id,tourney_name,surface,draw_size,tourney_level,indoor,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2018-339,Brisbane,Hard,32,250,O,20180101,24,H940,,,Ryan Harrison,R,185.0,USA,25.654,47.0,1010.0,I165,,,Denis Istomin,R,185.0,UZB,31.318,63.0,809.0,7-6(6) 4-2 RET,3,QF,96.0,11.0,2.0,60.0,34.0,27.0,14.0,9.0,1.0,2.0,3.0,1.0,67.0,46.0,29.0,12.0,9.0,5.0,7.0
2018-339,Brisbane,Hard,32,250,O,20180101,25,KE17,3.0,,Nick Kyrgios,R,193.0,AUS,22.683,21.0,2010.0,D875,1.0,,Grigor Dimitrov,R,191.0,BUL,26.631,3.0,5150.0,3-6 6-1 6-4,3,SF,93.0,19.0,2.0,72.0,50.0,41.0,11.0,13.0,1.0,2.0,5.0,6.0,74.0,44.0,32.0,16.0,13.0,3.0,6.0
2018-339,Brisbane,Hard,32,250,O,20180101,26,H940,,,Ryan Harrison,R,185.0,USA,25.654,47.0,1010.0,DH58,,WC,Alex de Minaur,R,183.0,AUS,18.872,208.0,245.0,4-6 7-6(5) 6-4,3,SF,157.0,14.0,5.0,115.0,70.0,49.0,24.0,16.0,3.0,6.0,9.0,5.0,94.0,62.0,49.0,16.0,16.0,0.0,3.0
2018-339,Brisbane,Hard,32,250,O,20180101,27,KE17,3.0,,Nick Kyrgios,R,193.0,AUS,22.683,21.0,2010.0,H940,,,Ryan Harrison,R,185.0,USA,25.654,47.0,1010.0,6-4 6-2,3,F,73.0,17.0,1.0,56.0,40.0,33.0,9.0,9.0,5.0,5.0,8.0,3.0,58.0,32.0,22.0,12.0,9.0,4.0,7.0
2018-451,Doha,Hard,32,250,O,20180101,1,TB69,1.0,,Dominic Thiem,R,185.0,AUT,24.329,5.0,4015.0,D864,,,Evgeny Donskoy,R,185.0,RUS,27.65,72.0,704.0,7-6(3) 6-3,3,R32,96.0,13.0,3.0,64.0,38.0,35.0,11.0,10.0,3.0,4.0,2.0,1.0,77.0,53.0,34.0,11.0,11.0,4.0,7.0
2018-451,Doha,Hard,32,250,O,20180101,2,BH09,,,Aljaz Bedene,R,183.0,SLO,28.457,49.0,993.0,J267,,WC,Malek Jaziri,R,185.0,TUN,33.949,98.0,580.0,7-5 6-1,3,R32,83.0,9.0,0.0,50.0,29.0,25.0,9.0,9.0,2.0,4.0,2.0,5.0,74.0,47.0,27.0,8.0,10.0,5.0,11.0
2018-451,Doha,Hard,32,250,O,20180101,3,TE51,,Q,Stefanos Tsitsipas,R,193.0,GRE,19.389,91.0,606.0,MB02,,,Florian Mayer,R,191.0,GER,34.242,69.0,718.0,4-6 7-5 6-4,3,R32,120.0,10.0,0.0,84.0,52.0,43.0,14.0,16.0,2.0,5.0,0.0,1.0,106.0,63.0,45.0,20.0,16.0,7.0,11.0
2018-451,Doha,Hard,32,250,O,20180101,4,G628,5.0,,Richard Gasquet,R,183.0,FRA,31.54,31.0,1375.0,E224,,ALT,Victor Estrella Burgos,R,170.0,DOM,37.415,83.0,648.0,6-0 6-2,3,R32,51.0,7.0,0.0,37.0,22.0,19.0,10.0,7.0,0.0,0.0,1.0,0.0,38.0,27.0,9.0,5.0,7.0,3.0,8.0
2018-451,Doha,Hard,32,250,O,20180101,5,SL28,,,Jan-Lennard Struff,R,193.0,GER,27.688,53.0,898.0,BA47,3.0,,Tomas Berdych,R,196.0,CZE,32.29,19.0,2095.0,6-4 1-6 7-6(4),3,R32,128.0,8.0,6.0,95.0,53.0,43.0,17.0,14.0,2.0,5.0,9.0,2.0,96.0,58.0,49.0,16.0,15.0,5.0,7.0
2018-451,Doha,Hard,32,250,O,20180101,6,MC65,,WC,Gael Monfils,R,193.0,FRA,31.335,46.0,1015.0,L503,,,Paolo Lorenzi,R,183.0,ITA,36.047,43.0,1095.0,6-3 3-6 6-4,3,R32,110.0,7.0,6.0,88.0,57.0,44.0,12.0,14.0,5.0,8.0,3.0,3.0,78.0,50.0,35.0,12.0,14.0,3.0,7.0
2018-451,Doha,Hard,32,250,O,20180101,7,BK40,,Q,Matteo Berrettini,R,196.0,ITA,21.722,135.0,410.0,T840,,,Viktor Troicki,R,193.0,SRB,31.89,55.0,880.0,4-6 7-6(5) 6-4,3,R32,139.0,12.0,2.0,96.0,55.0,45.0,19.0,16.0,2.0,5.0,6.0,3.0,122.0,94.0,64.0,12.0,16.0,10.0,13.0
2018-451,Doha,Hard,32,250,O,20180101,8,G967,,,Peter Gojowczyk,R,188.0,GER,28.465,60.0,817.0,KB05,6.0,,Filip Krajinovic,R,185.0,SRB,25.845,34.0,1298.0,6-4 6-1,3,R32,66.0,6.0,2.0,53.0,26.0,22.0,12.0,9.0,1.0,3.0,1.0,4.0,49.0,33.0,19.0,3.0,8.0,5.0,10.0
2018-451,Doha,Hard,32,250,O,20180101,9,L397,8.0,,Feliciano Lopez,L,188.0,ESP,36.282,36.0,1295.0,G476,,,Guillermo Garcia-Lopez,R,185.0,ESP,34.579,70.0,714.0,6-4 5-7 7-6(3),3,R32,151.0,23.0,4.0,113.0,67.0,51.0,26.0,17.0,12.0,13.0,9.0,2.0,111.0,66.0,46.0,29.0,17.0,3.0,4.0
2018-451,Doha,Hard,32,250,O,20180101,10,BE67,,Q,Mirza Basic,R,188.0,BIH,26.475,138.0,399.0,H804,,PR,Andreas Haider-Maurer,R,191.0,AUT,30.782,451.0,81.0,6-4 6-3,3,R32,67.0,8.0,0.0,49.0,31.0,25.0,14.0,9.0,3.0,3.0,9.0,4.0,70.0,43.0,27.0,14.0,10.0,4.0,7.0
2018-451,Doha,Hard,32,250,O,20180101,11,TA12,,Q,Stefano Travaglia,R,185.0,ITA,26.012,134.0,414.0,AC23,,WC,Jabor Al-Mutawa,,,QAT,23.6,,,6-1 6-2,3,R32,53.0,8.0,2.0,34.0,20.0,19.0,9.0,7.0,0.0,0.0,0.0,2.0,50.0,40.0,19.0,3.0,8.0,4.0,9.0
2018-451,Doha,Hard,32,250,O,20180101,12,PC11,,,Guido Pella,L,183.0,ARG,27.628,64.0,774.0,R772,4.0,,Albert Ramos-Vinolas,L,188.0,ESP,29.958,23.0,1845.0,2-6 7-5 7-5,3,R32,137.0,6.0,2.0,97.0,62.0,43.0,22.0,16.0,8.0,11.0,10.0,2.0,86.0,57.0,43.0,16.0,16.0,4.0,7.0
2018-451,Doha,Hard,32,250,O,20180101,13,V306,7.0,,Fernando Verdasco,L,188.0,ESP,34.13,35.0,1295.0,SC56,,,Dudi Sela,R,175.0,ISR,32.745,67.0,755.0,4-6 6-4 6-0,3,R32,110.0,6.0,6.0,90.0,57.0,35.0,13.0,13.0,9.0,15.0,1.0,4.0,82.0,49.0,23.0,12.0,13.0,7.0,16.0
2018-451,Doha,Hard,32,250,O,20180101,14,RE44,,,Andrey Rublev,R,188.0,RUS,20.2,39.0,1229.0,SK94,,,Cedrik-Marcel Stebe,L,180.0,GER,27.231,82.0,651.0,6-1 RET,3,R32,32.0,2.0,5.0,25.0,13.0,13.0,3.0,3.0,1.0,1.0,0.0,1.0,23.0,9.0,5.0,5.0,4.0,0.0,3.0
2018-451,Doha,Hard,32,250,O,20180101,15,BG23,,,Nikoloz Basilashvili,R,185.0,GEO,25.856,59.0,826.0,F586,,,Thomas Fabbiano,R,173.0,ITA,28.602,73.0,701.0,6-4 6-3,3,R32,76.0,0.0,1.0,61.0,45.0,28.0,10.0,10.0,4.0,6.0,1.0,1.0,55.0,36.0,18.0,11.0,9.0,5.0,9.0
2018-451,Doha,Hard,32,250,O,20180101,16,CG80,,,Borna Coric,R,188.0,CRO,21.131,48.0,1001.0,CD85,2.0,,Pablo Carreno Busta,R,188.0,ESP,26.475,10.0,2615.0,5-7 6-2 7-6(8),3,R32,161.0,13.0,4.0,115.0,80.0,56.0,15.0,16.0,7.0,11.0,3.0,2.0,110.0,73.0,45.0,19.0,16.0,6.0,11.0
2018-451,Doha,Hard,32,250,O,20180101,17,TB69,1.0,,Dominic Thiem,R,185.0,AUT,24.329,5.0,4015.0,BH09,,,Aljaz Bedene,R,183.0,SLO,28.457,49.0,993.0,7-5 6-4,3,R16,106.0,9.0,3.0,66.0,42.0,33.0,12.0,11.0,2.0,3.0,1.0,1.0,96.0,57.0,37.0,17.0,11.0,12.0,15.0
2018-451,Doha,Hard,32,250,O,20180101,18,TE51,,Q,Stefanos Tsitsipas,R,193.0,GRE,19.389,91.0,606.0,G628,5.0,,Richard Gasquet,R,183.0,FRA,31.54,31.0,1375.0,6-3 6-4,3,R16,71.0,4.0,2.0,59.0,36.0,31.0,11.0,10.0,0.0,0.0,2.0,0.0,56.0,42.0,27.0,9.0,9.0,1.0,3.0
2018-451,Doha,Hard,32,250,O,20180101,19,MC65,,WC,Gael Monfils,R,193.0,FRA,31.335,46.0,1015.0,SL28,,,Jan-Lennard Struff,R,193.0,GER,27.688,53.0,898.0,6-3 1-6 6-3,3,R16,80.0,3.0,5.0,68.0,40.0,32.0,16.0,13.0,1.0,3.0,5.0,3.0,65.0,38.0,27.0,18.0,12.0,5.0,7.0
2018-451,Doha,Hard,32,250,O,20180101,20,G967,,,Peter Gojowczyk,R,188.0,GER,28.465,60.0,817.0,BK40,,Q,Matteo Berrettini,R,196.0,ITA,21.722,135.0,410.0,6-2 6-2,3,R16,51.0,2.0,0.0,38.0,22.0,19.0,13.0,8.0,0.0,0.0,3.0,2.0,50.0,30.0,17.0,8.0,8.0,2.0,6.0
2018-451,Doha,Hard,32,250,O,20180101,21,BE67,,Q,Mirza Basic,R,188.0,BIH,26.475,138.0,399.0,L397,8.0,,Feliciano Lopez,L,188.0,ESP,36.282,36.0,1295.0,6-4 7-6(2),3,R16,85.0,8.0,1.0,71.0,46.0,33.0,17.0,11.0,3.0,3.0,13.0,4.0,71.0,38.0,31.0,16.0,11.0,4.0,5.0
2018-451,Doha,Hard,32,250,O,20180101,22,PC11,,,Guido Pella,L,183.0,ARG,27.628,64.0,774.0,TA12,,Q,Stefano Travaglia,R,185.0,ITA,26.012,134.0,414.0,7-6(4) 6-3,3,R16,95.0,2.0,1.0,60.0,43.0,31.0,11.0,10.0,4.0,6.0,9.0,2.0,79.0,42.0,30.0,13.0,11.0,4.0,8.0
2018-451,Doha,Hard,32,250,O,20180101,23,RE44,,,Andrey Rublev,R,188.0,RUS,20.2,39.0,1229.0,V306,7.0,,Fernando Verdasco,L,188.0,ESP,34.13,35.0,1295.0,6-4 3-6 6-4,3,R16,117.0,3.0,9.0,101.0,62.0,42.0,17.0,15.0,7.0,11.0,12.0,5.0,75.0,41.0,30.0,18.0,14.0,3.0,7.0
2018-451,Doha,Hard,32,250,O,20180101,24,CG80,,,Borna Coric,R,188.0,CRO,21.131,48.0,1001.0,BG23,,,Nikoloz Basilashvili,R,185.0,GEO,25.856,59.0,826.0,6-1 6-3,3,R16,74.0,3.0,1.0,55.0,39.0,28.0,8.0,8.0,2.0,3.0,3.0,3.0,59.0,35.0,15.0,12.0,8.0,6.0,11.0
2018-451,Doha,Hard,32,250,O,20180101,25,TB69,1.0,,Dominic Thiem,R,185.0,AUT,24.329,5.0,4015.0,TE51,,Q,Stefanos Tsitsipas,R,193.0,GRE,19.389,91.0,606.0,7-5 6-4,3,QF,100.0,7.0,4.0,70.0,45.0,33.0,13.0,11.0,6.0,7.0,4.0,3.0,76.0,49.0,32.0,11.0,11.0,2.0,5.0
2018-451,Doha,Hard,32,250,O,20180101,26,MC65,,WC,Gael Monfils,R,193.0,FRA,31.335,46.0,1015.0,G967,,,Peter Gojowczyk,R,188.0,GER,28.465,60.0,817.0,6-3 7-6(6),3,QF,87.0,8.0,4.0,70.0,51.0,37.0,8.0,11.0,1.0,3.0,0.0,0.0,68.0,35.0,21.0,19.0,10.0,3.0,6.0
2018-451,Doha,Hard,32,250,O,20180101,27,PC11,,,Guido Pella,L,183.0,ARG,27.628,64.0,774.0,BE67,,Q,Mirza Basic,R,188.0,BIH,26.475,138.0,399.0,6-2 6-3,3,QF,66.0,7.0,1.0,54.0,44.0,34.0,6.0,9.0,2.0,2.0,3.0,1.0,48.0,34.0,23.0,6.0,8.0,4.0,7.0
2018-451,Doha,Hard,32,250,O,20180101,28,RE44,,,Andrey Rublev,R,188.0,RUS,20.2,39.0,1229.0,CG80,,,Borna Coric,R,188.0,CRO,21.131,48.0,1001.0,6-3 7-5,3,QF,90.0,2.0,8.0,67.0,37.0,32.0,13.0,11.0,1.0,2.0,6.0,2.0,62.0,43.0,28.0,7.0,10.0,1.0,4.0
2018-451,Doha,Hard,32,250,O,20180101,29,MC65,,WC,Gael Monfils,R,193.0,FRA,31.335,46.0,1015.0,TB69,1.0,,Dominic Thiem,R,185.0,AUT,24.329,5.0,4015.0,W/O,3,SF,,,,,,,,,,,,,,,,,,,
2018-451,Doha,Hard,32,250,O,20180101,30,RE44,,,Andrey Rublev,R,188.0,RUS,20.2,39.0,1229.0,PC11,,,Guido Pella,L,183.0,ARG,27.628,64.0,774.0,6-2 4-6 7-6(2),3,SF,145.0,2.0,11.0,117.0,76.0,55.0,14.0,15.0,7.0,11.0,3.0,0.0,101.0,74.0,44.0,12.0,15.0,6.0,11.0
2018-451,Doha,Hard,32,250,O,20180101,31,MC65,,WC,Gael Monfils,R,193.0,FRA,31.335,46.0,1015.0,RE44,,,Andrey Rublev,R,188.0,RUS,20.2,39.0,1229.0,6-2 6-3,3,F,123.0,9.0,2.0,82.0,49.0,39.0,20.0,13.0,8.0,9.0,10.0,3.0,80.0,47.0,33.0,19.0,14.0,1.0,4.0
2018-891,Pune,Hard,32,250,O,20180101,1,RB56,,WC,Ramkumar Ramanathan,R,188.0,IND,23.149,148.0,379.0,CF59,,,Roberto Carballes Baena,R,183.0,ESP,24.778,106.0,550.0,7-6(4) 6-2,3,R32,95.0,8.0,2.0,62.0,43.0,37.0,9.0,10.0,2.0,2.0,1.0,4.0,73.0,44.0,32.0,13.0,10.0,3.0,5.0
2018-891,Pune,Hard,32,250,O,20180101,2,BF55,,,Yuki Bhambri,R,185.0,IND,25.495,118.0,499.0,KD43,,WC,Arjun Kadhe,R,185.0,IND,23.984,610.0,45.0,6-3 6-4,3,R32,75.0,2.0,0.0,48.0,34.0,22.0,10.0,9.0,0.0,2.0,5.0,5.0,66.0,41.0,25.0,8.0,10.0,4.0,9.0
2018-891,Pune,Hard,32,250,O,20180101,3,H996,8.0,,Pierre-Hugues Herbert,R,188.0,FRA,26.793,81.0,652.0,CF01,,,Marco Cecchinato,R,185.0,ITA,25.254,109.0,543.0,7-6(4) 6-7(6) 6-2,3,R32,144.0,11.0,7.0,118.0,76.0,57.0,19.0,16.0,9.0,11.0,5.0,4.0,109.0,72.0,48.0,18.0,16.0,2.0,6.0
2018-891,Pune,Hard,32,250,O,20180101,4,SD32,,,Gilles Simon,R,183.0,FRA,33.013,89.0,610.0,SL08,,,Tennys Sandgren,R,188.0,USA,26.448,96.0,583.0,6-4 6-1,3,R32,76.0,2.0,2.0,58.0,33.0,19.0,14.0,9.0,2.0,4.0,1.0,2.0,46.0,24.0,14.0,6.0,8.0,4.0,9.0
2018-891,Pune,Hard,32,250,O,20180101,5,I305,,Q,Ilya Ivashka,R,193.0,BLR,23.852,230.0,227.0,N897,,Q,Sumit Nagal,R,178.0,IND,20.378,223.0,233.0,6-3 6-3,3,R32,81.0,5.0,2.0,51.0,31.0,23.0,12.0,9.0,1.0,2.0,2.0,3.0,67.0,37.0,18.0,15.0,9.0,4.0,8.0
2018-891,Pune,Hard,32,250,O,20180101,6,O408,,Q,Ricardo Ojeda Lara,R,178.0,ESP,24.931,198.0,260.0,V708,6.0,,Jiri Vesely,L,198.0,CZE,24.479,62.0,815.0,6-3 7-6(5),3,R32,99.0,3.0,0.0,80.0,57.0,40.0,13.0,11.0,2.0,3.0,15.0,9.0,73.0,46.0,31.0,12.0,10.0,6.0,8.0
2018-891,Pune,Hard,32,250,O,20180101,7,H756,5.0,,Robin Haase,R,191.0,NED,30.741,42.0,1130.0,K834,,,Blaz Kavcic,R,188.0,SLO,30.828,97.0,581.0,7-6(6) 7-5,3,R32,120.0,7.0,3.0,80.0,49.0,35.0,15.0,12.0,2.0,5.0,1.0,2.0,85.0,50.0,29.0,16.0,12.0,8.0,12.0
2018-891,Pune,Hard,32,250,O,20180101,8,J551,,,Nicolas Jarry,R,201.0,CHI,22.226,113.0,523.0,A596,,PR,Pablo Andujar,R,180.0,ESP,31.94,1690.0,1.0,6-7(4) 6-4 7-5,3,R32,150.0,9.0,5.0,105.0,63.0,48.0,24.0,17.0,5.0,7.0,4.0,5.0,109.0,68.0,47.0,24.0,17.0,5.0,9.0
2018-891,Pune,Hard,32,250,O,20180101,9,F724,,,Marton Fucsovics,R,188.0,HUN,25.897,85.0,630.0,KC29,,,Nicolas Kicker,R,178.0,ARG,25.377,95.0,590.0,6-0 6-3,3,R32,55.0,2.0,0.0,36.0,26.0,21.0,7.0,7.0,0.0,0.0,2.0,2.0,49.0,27.0,12.0,11.0,8.0,4.0,9.0
2018-891,Pune,Hard,32,250,O,20180101,10,K926,7.0,,Mikhail Kukushkin,R,183.0,KAZ,30.018,74.0,693.0,A829,,,Radu Albot,R,175.0,MDA,28.14,87.0,616.0,6-2 7-6(4),3,R32,124.0,2.0,0.0,82.0,49.0,33.0,19.0,10.0,8.0,9.0,5.0,6.0,85.0,52.0,33.0,12.0,10.0,6.0,9.0
2018-891,Pune,Hard,32,250,O,20180101,11,DB63,,,Laslo Djere,R,188.0,SRB,22.585,88.0,612.0,CA99,,,Marius Copil,R,191.0,ROU,27.209,93.0,601.0,5-7 6-4 7-5,3,R32,145.0,8.0,8.0,96.0,56.0,45.0,17.0,17.0,3.0,6.0,9.0,8.0,108.0,53.0,42.0,23.0,17.0,2.0,6.0
