tourney_id,tourney_name,surface,draw_size,tourney_level,indoor,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2016-339,Brisbane,Hard,32,250,O,20160104,11,T840,,,Viktor Troicki,R,193.0,SRB,29.897,22.0,1487.0,J386,,,Steve Johnson,R,188.0,USA,26.029,32.0,1240.0,7-6(3) 6-1,3,R32,70.0,3.0,2.0,56.0,34.0,28.0,13.0,10.0,1.0,3.0,3.0,0.0,62.0,33.0,20.0,14.0,9.0,4.0,8.0
2016-339,Brisbane,Hard,32,250,O,20160104,12,K839,,Q,Tobias Kamke,R,178.0,GER,29.624,277.0,185.0,MK40,,WC,Benjamin Mitchell,R,183.0,AUS,23.094,231.0,225.0,6-2 6-4,3,R32,79.0,1.0,0.0,59.0,36.0,29.0,13.0,9.0,0.0,0.0,4.0,3.0,59.0,37.0,24.0,10.0,9.0,5.0,8.0
2016-339,Brisbane,Hard,32,250,O,20160104,13,N552,2.0,,Kei Nishikori,R,178.0,JPN,26.015,8.0,4235.0,K926,,,Mikhail Kukushkin,R,183.0,KAZ,28.025,65.0,762.0,6-3 6-4,3,R16,89.0,5.0,2.0,61.0,40.0,29.0,13.0,10.0,5.0,6.0,3.0,0.0,58.0,36.0,23.0,10.0,9.0,4.0,7.0
2016-339,Brisbane,Hard,32,250,O,20160104,14,TA46,7.0,,Bernard Tomic,R,196.0,AUS,23.203,18.0,1675.0,S694,,PR,Radek Stepanek,R,185.0,CZE,37.103,197.0,252.0,7-6(6) 4-6 7-6(4),3,R16,157.0,19.0,1.0,114.0,78.0,56.0,17.0,17.0,3.0,6.0,14.0,5.0,107.0,66.0,54.0,18.0,17.0,4.0,6.0
2016-339,Brisbane,Hard,32,250,O,20160104,15,R975,4.0,,Milos Raonic,R,196.0,CAN,25.021,14.0,2170.0,D646,,Q,Ivan Dodig,R,183.0,CRO,31.003,87.0,636.0,6-7(2) 6-1 6-4,3,R16,145.0,17.0,5.0,106.0,62.0,51.0,23.0,15.0,3.0,3.0,11.0,2.0,100.0,66.0,47.0,17.0,14.0,7.0,10.0
2016-339,Brisbane,Hard,32,250,O,20160104,16,PF39,,,Lucas Pouille,R,185.0,FRA,21.862,78.0,672.0,GB88,6.0,,David Goffin,R,180.0,BEL,25.076,16.0,1880.0,7-6(5) 4-6 6-3,3,R16,122.0,13.0,4.0,106.0,57.0,45.0,24.0,15.0,9.0,11.0,9.0,1.0,92.0,50.0,40.0,20.0,16.0,1.0,4.0
2016-339,Brisbane,Hard,32,250,O,20160104,17,TB69,8.0,,Dominic Thiem,R,185.0,AUT,22.335,20.0,1600.0,KB09,,,Denis Kudla,R,180.0,USA,23.381,69.0,719.0,6-3 6-2,3,R16,56.0,7.0,1.0,45.0,33.0,28.0,8.0,9.0,0.0,0.0,0.0,2.0,48.0,27.0,19.0,8.0,8.0,2.0,5.0
2016-339,Brisbane,Hard,32,250,O,20160104,18,C977,3.0,,Marin Cilic,R,198.0,CRO,27.266,13.0,2405.0,CH27,,,Hyeon Chung,R,188.0,KOR,19.628,51.0,817.0,7-5 7-6(3),3,R16,106.0,18.0,3.0,77.0,44.0,37.0,16.0,12.0,4.0,6.0,5.0,2.0,79.0,50.0,36.0,15.0,12.0,6.0,9.0
2016-339,Brisbane,Hard,32,250,O,20160104,19,D875,,,Grigor Dimitrov,R,191.0,BUL,24.638,28.0,1360.0,T840,,,Viktor Troicki,R,193.0,SRB,29.897,22.0,1487.0,5-7 7-6(6) 6-2,3,R16,167.0,9.0,4.0,117.0,70.0,51.0,25.0,16.0,5.0,7.0,9.0,1.0,120.0,76.0,51.0,23.0,16.0,6.0,9.0
2016-339,Brisbane,Hard,32,250,O,20160104,20,F324,1.0,,Roger Federer,R,185.0,SUI,34.407,3.0,8265.0,K839,,Q,Tobias Kamke,R,178.0,GER,29.624,277.0,185.0,6-2 6-1,3,R16,55.0,2.0,1.0,40.0,22.0,18.0,12.0,7.0,1.0,1.0,2.0,4.0,46.0,27.0,15.0,6.0,8.0,1.0,6.0
2016-339,Brisbane,Hard,32,250,O,20160104,21,TA46,7.0,,Bernard Tomic,R,196.0,AUS,23.203,18.0,1675.0,N552,2.0,,Kei Nishikori,R,178.0,JPN,26.015,8.0,4235.0,6-3 1-6 6-3,3,QF,119.0,14.0,1.0,97.0,62.0,45.0,13.0,13.0,8.0,11.0,5.0,3.0,84.0,52.0,35.0,15.0,12.0,7.0,10.0
2016-339,Brisbane,Hard,32,250,O,20160104,22,R975,4.0,,Milos Raonic,R,196.0,CAN,25.021,14.0,2170.0,PF39,,,Lucas Pouille,R,185.0,FRA,21.862,78.0,672.0,6-4 6-4,3,QF,76.0,12.0,4.0,52.0,29.0,27.0,12.0,10.0,0.0,1.0,6.0,4.0,73.0,43.0,33.0,9.0,10.0,5.0,8.0
2016-339,Brisbane,Hard,32,250,O,20160104,23,TB69,8.0,,Dominic Thiem,R,185.0,AUT,22.335,20.0,1600.0,C977,3.0,,Marin Cilic,R,198.0,CRO,27.266,13.0,2405.0,2-6 7-6(4) 6-4,3,QF,119.0,6.0,0.0,84.0,55.0,41.0,20.0,15.0,0.0,2.0,11.0,2.0,98.0,52.0,41.0,27.0,15.0,7.0,8.0
2016-339,Brisbane,Hard,32,250,O,20160104,24,F324,1.0,,Roger Federer,R,185.0,SUI,34.407,3.0,8265.0,D875,,,Grigor Dimitrov,R,191.0,BUL,24.638,28.0,1360.0,6-4 6-7(4) 6-4,3,QF,127.0,7.0,1.0,83.0,52.0,45.0,19.0,16.0,0.0,1.0,8.0,2.0,104.0,62.0,46.0,21.0,16.0,8.0,11.0
2016-339,Brisbane,Hard,32,250,O,20160104,25,R975,4.0,,Milos Raonic,R,196.0,CAN,25.021,14.0,2170.0,TA46,7.0,,Bernard Tomic,R,196.0,AUS,23.203,18.0,1675.0,7-6(5) 7-6(5),3,SF,107.0,13.0,3.0,79.0,49.0,40.0,19.0,12.0,4.0,4.0,10.0,3.0,84.0,54.0,41.0,16.0,12.0,2.0,2.0
2016-339,Brisbane,Hard,32,250,O,20160104,26,F324,1.0,,Roger Federer,R,185.0,SUI,34.407,3.0,8265.0,TB69,8.0,,Dominic Thiem,R,185.0,AUT,22.335,20.0,1600.0,6-1 6-4,3,SF,60.0,6.0,0.0,49.0,27.0,23.0,12.0,9.0,0.0,1.0,2.0,4.0,55.0,31.0,18.0,9.0,8.0,2.0,6.0
2016-339,Brisbane,Hard,32,250,O,20160104,27,R975,4.0,,Milos Raonic,R,196.0,CAN,25.021,14.0,2170.0,F324,1.0,,Roger Federer,R,185.0,SUI,34.407,3.0,8265.0,6-4 6-4,3,F,87.0,6.0,6.0,60.0,34.0,28.0,14.0,10.0,1.0,1.0,7.0,3.0,61.0,34.0,25.0,14.0,10.0,3.0,5.0
2016-451,Doha,Hard,32,250,O,20160104,1,N409,2.0,,Rafael Nadal,L,185.0,ESP,29.588,5.0,5230.0,CD85,,,Pablo Carreno Busta,R,188.0,ESP,24.482,67.0,734.0,6-7(5) 6-3 6-1,3,R32,120.0,5.0,1.0,80.0,59.0,44.0,13.0,14.0,1.0,2.0,0.0,4.0,82.0,55.0,34.0,11.0,14.0,4.0,9.0
2016-451,Doha,Hard,32,250,O,20160104,2,H756,,,Robin Haase,R,191.0,NED,28.747,66.0,740.0,KC56,,Q,Aslan Karatsev,R,185.0,RUS,22.333,195.0,254.0,5-7 6-1 7-5,3,R32,139.0,4.0,1.0,102.0,58.0,38.0,25.0,15.0,10.0,13.0,2.0,5.0,108.0,63.0,40.0,21.0,16.0,10.0,16.0
2016-451,Doha,Hard,32,250,O,20160104,3,KB54,,,Andrey Kuznetsov,R,183.0,RUS,24.865,79.0,663.0,K771,,WC,Marsel Ilhan,R,191.0,TUR,28.567,114.0,520.0,6-2 6-4,3,R32,64.0,7.0,2.0,55.0,29.0,25.0,13.0,9.0,1.0,2.0,2.0,1.0,51.0,30.0,20.0,5.0,9.0,0.0,4.0
2016-451,Doha,Hard,32,250,O,20160104,4,BE90,,,Ricardas Berankis,R,175.0,LTU,25.539,85.0,641.0,SA93,6.0,,Andreas Seppi,R,191.0,ITA,31.869,29.0,1360.0,3-6 6-1 6-4,3,R32,128.0,2.0,1.0,78.0,50.0,31.0,13.0,13.0,4.0,9.0,7.0,3.0,106.0,52.0,27.0,26.0,13.0,12.0,19.0
2016-451,Doha,Hard,32,250,O,20160104,5,ME89,,,Illya Marchenko,R,185.0,UKR,28.323,94.0,605.0,F401,4.0,,David Ferrer,R,175.0,ESP,33.758,7.0,4305.0,6-7(8) 6-3 6-2,3,R32,137.0,4.0,4.0,102.0,61.0,47.0,22.0,15.0,6.0,7.0,3.0,9.0,92.0,46.0,31.0,23.0,14.0,2.0,6.0
2016-451,Doha,Hard,32,250,O,20160104,6,G681,,,Teymuraz Gabashvili,R,185.0,GEO,30.617,50.0,863.0,BA98,,,Simone Bolelli,R,183.0,ITA,30.24,58.0,790.0,4-6 6-4 6-1,3,R32,118.0,2.0,3.0,77.0,48.0,36.0,17.0,14.0,5.0,7.0,2.0,1.0,87.0,55.0,36.0,15.0,13.0,5.0,9.0
2016-451,Doha,Hard,32,250,O,20160104,7,M850,,,Paul-Henri Mathieu,R,185.0,FRA,33.977,95.0,604.0,R772,,,Albert Ramos-Vinolas,L,188.0,ESP,27.964,54.0,798.0,6-3 4-6 7-6(7),3,R32,165.0,2.0,7.0,111.0,72.0,52.0,18.0,16.0,5.0,8.0,8.0,2.0,103.0,67.0,48.0,17.0,15.0,4.0,7.0
2016-451,Doha,Hard,32,250,O,20160104,8,CA12,7.0,,Jeremy Chardy,R,188.0,FRA,28.893,31.0,1255.0,AC39,,WC,Mubarak Shannan Zayid,R,,QAT,20.726,1512.0,3.0,6-1 6-1,3,R32,46.0,3.0,1.0,34.0,21.0,19.0,6.0,7.0,1.0,2.0,1.0,2.0,54.0,28.0,15.0,7.0,7.0,7.0,13.0
2016-451,Doha,Hard,32,250,O,20160104,9,M915,,,Daniel Munoz de la Nava,L,175.0,ESP,33.93,75.0,681.0,L397,5.0,,Feliciano Lopez,L,188.0,ESP,34.289,17.0,1690.0,3-6 7-6(4) 7-5,3,R32,145.0,4.0,2.0,102.0,70.0,53.0,19.0,16.0,8.0,9.0,24.0,1.0,110.0,73.0,53.0,21.0,17.0,7.0,8.0
2016-451,Doha,Hard,32,250,O,20160104,10,E831,,Q,Kyle Edmund,R,188.0,GBR,20.988,102.0,568.0,K966,,,Martin Klizan,L,191.0,SVK,26.483,43.0,980.0,6-2 6-3,3,R32,70.0,7.0,1.0,49.0,28.0,22.0,11.0,9.0,0.0,1.0,4.0,5.0,55.0,33.0,20.0,7.0,8.0,7.0,11.0
2016-451,Doha,Hard,32,250,O,20160104,11,D923,,,Damir Dzumhur,R,175.0,BIH,23.625,82.0,649.0,CF01,,,Marco Cecchinato,R,185.0,ITA,23.261,90.0,618.0,6-4 6-2,3,R32,61.0,2.0,3.0,49.0,33.0,29.0,8.0,9.0,1.0,1.0,5.0,2.0,55.0,35.0,21.0,9.0,9.0,2.0,5.0
2016-451,Doha,Hard,32,250,O,20160104,12,BA47,3.0,,Tomas Berdych,R,196.0,CZE,30.297,6.0,4620.0,SC77,,,Sergiy Stakhovsky,R,193.0,UKR,29.993,62.0,780.0,7-5 6-4,3,R32,77.0,3.0,2.0,61.0,30.0,26.0,17.0,11.0,1.0,2.0,3.0,0.0,63.0,42.0,30.0,10.0,11.0,2.0,5.0
2016-451,Doha,Hard,32,250,O,20160104,13,MD56,8.0,,Leonardo Mayer,R,191.0,ARG,28.641,35.0,1150.0,B896,,Q,Benjamin Becker,R,178.0,GER,34.552,97.0,591.0,6-1 6-2,3,R32,64.0,3.0,4.0,57.0,36.0,29.0,9.0,8.0,2.0,2.0,1.0,1.0,45.0,23.0,11.0,10.0,7.0,4.0,8.0
2016-451,Doha,Hard,32,250,O,20160104,14,A596,,,Pablo Andujar,R,180.0,ESP,29.947,64.0,770.0,L503,,,Paolo Lorenzi,R,183.0,ITA,34.053,68.0,725.0,6-4 0-6 6-4,3,R32,119.0,1.0,2.0,84.0,53.0,35.0,14.0,13.0,4.0,8.0,2.0,3.0,79.0,51.0,39.0,11.0,13.0,1.0,4.0
2016-451,Doha,Hard,32,250,O,20160104,15,V306,,,Fernando Verdasco,L,188.0,ESP,32.137,49.0,900.0,J267,,WC,Malek Jaziri,R,185.0,TUN,31.956,103.0,566.0,7-6(4) 7-6(4),3,R32,116.0,12.0,0.0,77.0,56.0,42.0,11.0,12.0,3.0,5.0,4.0,5.0,97.0,57.0,41.0,17.0,12.0,9.0,11.0
2016-451,Doha,Hard,32,250,O,20160104,16,D643,1.0,,Novak Djokovic,R,188.0,SRB,28.621,1.0,16585.0,BA65,,Q,Dustin Brown,R,196.0,JAM,31.072,118.0,493.0,6-2 6-2,3,R32,51.0,2.0,0.0,40.0,32.0,23.0,7.0,8.0,1.0,2.0,1.0,4.0,55.0,32.0,18.0,8.0,8.0,7.0,12.0
2016-451,Doha,Hard,32,250,O,20160104,17,N409,2.0,,Rafael Nadal,L,185.0,ESP,29.588,5.0,5230.0,H756,,,Robin Haase,R,191.0,NED,28.747,66.0,740.0,6-3 6-2,3,R16,65.0,1.0,2.0,53.0,39.0,30.0,9.0,9.0,2.0,2.0,8.0,0.0,47.0,33.0,21.0,4.0,8.0,3.0,6.0
2016-451,Doha,Hard,32,250,O,20160104,18,KB54,,,Andrey Kuznetsov,R,183.0,RUS,24.865,79.0,663.0,BE90,,,Ricardas Berankis,R,175.0,LTU,25.539,85.0,641.0,7-6(6) 6-1,3,R16,85.0,4.0,4.0,72.0,41.0,25.0,17.0,10.0,1.0,4.0,4.0,2.0,70.0,38.0,21.0,12.0,9.0,5.0,10.0
2016-451,Doha,Hard,32,250,O,20160104,19,ME89,,,Illya Marchenko,R,185.0,UKR,28.323,94.0,605.0,G681,,,Teymuraz Gabashvili,R,185.0,GEO,30.617,50.0,863.0,6-4 6-2,3,R16,78.0,3.0,1.0,51.0,31.0,25.0,13.0,9.0,0.0,0.0,3.0,3.0,58.0,39.0,27.0,8.0,9.0,0.0,3.0
2016-451,Doha,Hard,32,250,O,20160104,20,CA12,7.0,,Jeremy Chardy,R,188.0,FRA,28.893,31.0,1255.0,M850,,,Paul-Henri Mathieu,R,185.0,FRA,33.977,95.0,604.0,6-2 6-4,3,R16,66.0,12.0,1.0,45.0,32.0,29.0,8.0,9.0,2.0,2.0,1.0,4.0,56.0,29.0,22.0,11.0,9.0,6.0,9.0
2016-451,Doha,Hard,32,250,O,20160104,21,E831,,Q,Kyle Edmund,R,188.0,GBR,20.988,102.0,568.0,M915,,,Daniel Munoz de la Nava,L,175.0,ESP,33.93,75.0,681.0,5-7 6-3 7-6(3),3,R16,145.0,9.0,0.0,102.0,72.0,50.0,15.0,17.0,2.0,6.0,11.0,3.0,102.0,54.0,41.0,21.0,16.0,5.0,9.0
2016-451,Doha,Hard,32,250,O,20160104,22,BA47,3.0,,Tomas Berdych,R,196.0,CZE,30.297,6.0,4620.0,D923,,,Damir Dzumhur,R,175.0,BIH,23.625,82.0,649.0,6-0 6-4,3,R16,65.0,6.0,2.0,47.0,25.0,19.0,9.0,8.0,0.0,2.0,0.0,3.0,63.0,38.0,16.0,11.0,8.0,7.0,13.0
2016-451,Doha,Hard,32,250,O,20160104,23,MD56,8.0,,Leonardo Mayer,R,191.0,ARG,28.641,35.0,1150.0,A596,,,Pablo Andujar,R,180.0,ESP,29.947,64.0,770.0,6-2 6-4,3,R16,71.0,6.0,1.0,48.0,28.0,26.0,10.0,9.0,0.0,0.0,2.0,0.0,56.0,38.0,25.0,8.0,9.0,2.0,5.0
2016-451,Doha,Hard,32,250,O,20160104,24,D643,1.0,,Novak Djokovic,R,188.0,SRB,28.621,1.0,16585.0,V306,,,Fernando Verdasco,L,188.0,ESP,32.137,49.0,900.0,6-2 6-2,3,R16,69.0,2.0,2.0,51.0,34.0,26.0,11.0,8.0,2.0,2.0,4.0,2.0,52.0,33.0,19.0,6.0,8.0,4.0,8.0
2016-451,Doha,Hard,32,250,O,20160104,25,N409,2.0,,Rafael Nadal,L,185.0,ESP,29.588,5.0,5230.0,KB54,,,Andrey Kuznetsov,R,183.0,RUS,24.865,79.0,663.0,6-3 5-7 6-4,3,QF,127.0,3.0,0.0,86.0,56.0,36.0,15.0,16.0,0.0,4.0,8.0,4.0,88.0,47.0,33.0,19.0,15.0,5.0,10.0
2016-451,Doha,Hard,32,250,O,20160104,26,ME89,,,Illya Marchenko,R,185.0,UKR,28.323,94.0,605.0,CA12,7.0,,Jeremy Chardy,R,188.0,FRA,28.893,31.0,1255.0,6-3 7-6(3),3,QF,94.0,4.0,0.0,67.0,36.0,26.0,19.0,11.0,3.0,5.0,12.0,4.0,62.0,45.0,32.0,5.0,10.0,3.0,6.0
2016-451,Doha,Hard,32,250,O,20160104,27,BA47,3.0,,Tomas Berdych,R,196.0,CZE,30.297,6.0,4620.0,E831,,Q,Kyle Edmund,R,188.0,GBR,20.988,102.0,568.0,6-3 6-2,3,QF,81.0,7.0,2.0,59.0,30.0,22.0,19.0,9.0,4.0,4.0,1.0,0.0,59.0,39.0,22.0,10.0,8.0,8.0,11.0
2016-451,Doha,Hard,32,250,O,20160104,28,D643,1.0,,Novak Djokovic,R,188.0,SRB,28.621,1.0,16585.0,MD56,8.0,,Leonardo Mayer,R,191.0,ARG,28.641,35.0,1150.0,6-3 7-5,3,QF,93.0,2.0,0.0,57.0,38.0,30.0,7.0,10.0,3.0,5.0,3.0,5.0,65.0,41.0,22.0,10.0,11.0,2.0,7.0
2016-451,Doha,Hard,32,250,O,20160104,29,N409,2.0,,Rafael Nadal,L,185.0,ESP,29.588,5.0,5230.0,ME89,,,Illya Marchenko,R,185.0,UKR,28.323,94.0,605.0,6-3 6-4,3,SF,77.0,6.0,0.0,53.0,37.0,33.0,8.0,10.0,1.0,1.0,6.0,1.0,54.0,35.0,27.0,7.0,9.0,5.0,7.0
2016-451,Doha,Hard,32,250,O,20160104,30,D643,1.0,,Novak Djokovic,R,188.0,SRB,28.621,1.0,16585.0,BA47,3.0,,Tomas Berdych,R,196.0,CZE,30.297,6.0,4620.0,6-3 7-6(3),3,SF,102.0,4.0,1.0,69.0,45.0,35.0,13.0,11.0,3.0,4.0,4.0,4.0,68.0,40.0,28.0,13.0,10.0,3.0,5.0
2016-451,Doha,Hard,32,250,O,20160104,31,D643,1.0,,Novak Djokovic,R,188.0,SRB,28.621,1.0,16585.0,N409,2.0,,Rafael Nadal,L,185.0,ESP,29.588,5.0,5230.0,6-1 6-2,3,F,73.0,4.0,1.0,44.0,33.0,26.0,8.0,8.0,1.0,1.0,3.0,1.0,43.0,28.0,14.0,6.0,7.0,3.0,7.0
2016-891,Chennai,Hard,32,250,O,20160104,1,RB56,,WC,Ramkumar Ramanathan,R,188.0,IND,21.155,248.0,209.0,G676,,,Daniel Gimeno-Traver,R,183.0,ESP,30.409,98.0,590.0,6-2 6-0,3,R32,60.0,3.0,0.0,35.0,24.0,20.0,8.0,7.0,0.0,0.0,1.0,3.0,58.0,39.0,20.0,6.0,7.0,5.0,10.0
2016-891,Chennai,Hard,32,250,O,20160104,2,V495,,,Luca Vanni,R,198.0,ITA,30.585,106.0,552.0,SL28,,,Jan-Lennard Struff,R,193.0,GER,25.695,107.0,547.0,6-4 7-6(5),3,R32,89.0,11.0,2.0,66.0,37.0,30.0,13.0,11.0,2.0,4.0,4.0,3.0,77.0,49.0,35.0,13.0,11.0,2.0,5.0
2016-891,Chennai,Hard,32,250,O,20160104,3,BH09,,,Aljaz Bedene,R,183.0,SLO,26.464,45.0,939.0,PD07,7.0,,Vasek Pospisil,R,193.0,CAN,25.533,39.0,1075.0,7-5 7-6(6),3,R32,106.0,2.0,3.0,75.0,46.0,36.0,16.0,12.0,0.0,1.0,8.0,2.0,74.0,43.0,31.0,18.0,12.0,1.0,3.0
2016-891,Chennai,Hard,32,250,O,20160104,4,MH30,,,John Millman,R,183.0,AUS,26.557,92.0,611.0,D864,,,Evgeny Donskoy,R,185.0,RUS,25.656,91.0,615.0,6-7(5) 6-4 7-6(6),3,R32,158.0,6.0,5.0,102.0,60.0,40.0,24.0,17.0,4.0,9.0,5.0,1.0,124.0,61.0,37.0,33.0,17.0,6.0,12.0
2016-891,Chennai,Hard,32,250,O,20160104,5,KA00,,,Austin Krajicek,L,188.0,USA,25.552,104.0,559.0,R548,,,Rajeev Ram,R,193.0,USA,31.797,89.0,623.0,6-7(0) 6-4 6-4,3,R32,139.0,9.0,2.0,93.0,62.0,45.0,21.0,16.0,3.0,3.0,11.0,1.0,101.0,68.0,55.0,14.0,16.0,2.0,4.0
2016-891,Chennai,Hard,32,250,O,20160104,6,CG80,8.0,,Borna Coric,R,188.0,CRO,19.138,44.0,941.0,G710,,,Marcel Granollers,R,191.0,ESP,29.73,84.0,645.0,7-6(5) 2-6 6-4,3,R32,151.0,3.0,0.0,92.0,61.0,41.0,19.0,15.0,4.0,7.0,5.0,1.0,112.0,73.0,46.0,22.0,15.0,6.0,8.0
2016-891,Chennai,Hard,32,250,O,20160104,7,MA30,6.0,,Gilles Muller,L,193.0,LUX,32.657,38.0,1105.0,KE29,,WC,Karen Khachanov,R,198.0,RUS,19.622,152.0,379.0,6-7(3) 7-6(4) 6-2,3,R32,135.0,19.0,5.0,98.0,57.0,47.0,28.0,16.0,0.0,0.0,9.0,0.0,107.0,67.0,50.0,24.0,16.0,7.0,9.0
2016-891,Chennai,Hard,32,250,O,20160104,8,F586,,Q,Thomas Fabbiano,R,173.0,ITA,26.609,157.0,362.0,KC04,,Q,Jozef Kovalik,R,183.0,SVK,23.165,259.0,203.0,1-6 6-3 6-4,3,R32,118.0,0.0,3.0,105.0,78.0,45.0,12.0,13.0,10.0,15.0,4.0,1.0,86.0,63.0,38.0,11.0,13.0,9.0,14.0
2016-891,Chennai,Hard,32,250,O,20160104,9,R685,,,Lukas Rosol,R,193.0,CZE,30.448,55.0,797.0,G725,,,Santiago Giraldo,R,188.0,COL,28.104,70.0,716.0,6-3 6-4,3,R32,85.0,10.0,5.0,69.0,37.0,32.0,15.0,10.0,6.0,6.0,3.0,0.0,70.0,45.0,30.0,11.0,9.0,8.0,10.0
2016-891,Chennai,Hard,32,250,O,20160104,10,G476,5.0,,Guillermo Garcia-Lopez,R,185.0,ESP,32.586,27.0,1430.0,DA81,,,Taro Daniel,R,191.0,JPN,22.935,96.0,603.0,4-6 7-5 6-2,3,R32,140.0,7.0,1.0,90.0,57.0,44.0,18.0,15.0,7.0,9.0,2.0,2.0,106.0,77.0,51.0,10.0,15.0,6.0,10.0
