tourney_id,tourney_name,surface,draw_size,tourney_level,indoor,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2010-339,Brisbane,Hard,32,250,O,20100103,11,S963,,,Florent Serra,R,180.0,FRA,28.846,65.0,665.0,R782,,Q,Julian Reister,R,188.0,GER,23.756,173.0,284.0,6-7(3) 7-6(5) 7-5,3,R32,160.0,9.0,1.0,107.0,67.0,46.0,28.0,18.0,2.0,5.0,7.0,1.0,143.0,105.0,69.0,19.0,18.0,5.0,9.0
2010-339,Brisbane,Hard,32,250,O,20100103,12,MC65,3.0,,Gael Monfils,R,193.0,FRA,23.34,13.0,2610.0,D362,,,Taylor Dent,R,188.0,USA,28.695,76.0,602.0,7-6(1) 6-7(5) 6-2,3,R32,133.0,9.0,4.0,104.0,60.0,48.0,28.0,16.0,5.0,5.0,6.0,4.0,105.0,67.0,52.0,17.0,16.0,8.0,10.0
2010-339,Brisbane,Hard,32,250,O,20100103,13,F444,,,Alejandro Falla,L,185.0,COL,26.138,81.0,587.0,CA12,7.0,,Jeremy Chardy,R,188.0,FRA,22.891,32.0,1102.0,6-4 6-4,3,R32,73.0,2.0,2.0,59.0,25.0,19.0,24.0,10.0,3.0,3.0,6.0,2.0,56.0,32.0,25.0,11.0,10.0,3.0,5.0
2010-339,Brisbane,Hard,32,250,O,20100103,14,O234,,,Wayne Odesnik,L,180.0,USA,24.118,105.0,521.0,C487,,,Arnaud Clement,R,173.0,FRA,32.047,63.0,667.0,6-4 7-6(2),3,R32,113.0,10.0,1.0,86.0,58.0,36.0,17.0,11.0,7.0,9.0,7.0,2.0,67.0,42.0,32.0,11.0,11.0,4.0,7.0
2010-339,Brisbane,Hard,32,250,O,20100103,15,D801,,Q,Alexandr Dolgopolov,R,180.0,UKR,21.155,131.0,413.0,TA46,,WC,Bernard Tomic,R,196.0,AUS,17.202,286.0,150.0,6-4 6-4,3,R32,69.0,13.0,1.0,62.0,37.0,29.0,13.0,10.0,3.0,4.0,2.0,1.0,75.0,45.0,33.0,10.0,10.0,8.0,11.0
2010-339,Brisbane,Hard,32,250,O,20100103,16,S694,2.0,,Radek Stepanek,R,185.0,CZE,31.102,12.0,2625.0,MH30,,WC,John Millman,R,183.0,AUS,20.556,306.0,137.0,6-4 6-0,3,R32,70.0,3.0,2.0,46.0,34.0,29.0,3.0,8.0,2.0,3.0,1.0,4.0,52.0,27.0,14.0,10.0,8.0,1.0,6.0
2010-339,Brisbane,Hard,32,250,O,20100103,17,R485,1.0,,Andy Roddick,R,188.0,USA,27.346,7.0,4410.0,BD59,,WC,Carsten Ball,L,198.0,AUS,22.541,134.0,400.0,7-6(0) 6-3,3,R16,81.0,9.0,0.0,59.0,49.0,41.0,8.0,11.0,1.0,1.0,8.0,3.0,68.0,36.0,26.0,18.0,10.0,7.0,8.0
2010-339,Brisbane,Hard,32,250,O,20100103,18,G628,,,Richard Gasquet,R,183.0,FRA,23.546,52.0,850.0,E690,,Q,Matthew Ebden,R,188.0,AUS,22.105,285.0,151.0,6-3 6-4,3,R16,80.0,6.0,2.0,59.0,37.0,30.0,12.0,10.0,3.0,4.0,5.0,0.0,55.0,36.0,22.0,9.0,9.0,3.0,6.0
2010-339,Brisbane,Hard,32,250,O,20100103,19,BA47,4.0,,Tomas Berdych,R,196.0,CZE,24.296,20.0,1655.0,B837,,,Marcos Baghdatis,R,178.0,CYP,24.548,42.0,945.0,6-0 6-1,3,R16,66.0,0.0,0.0,46.0,23.0,16.0,16.0,7.0,3.0,3.0,1.0,3.0,36.0,13.0,7.0,6.0,6.0,2.0,7.0
2010-339,Brisbane,Hard,32,250,O,20100103,20,BD20,8.0,,Thomaz Bellucci,L,188.0,BRA,22.012,36.0,1021.0,L336,,,Harel Levy,R,185.0,ISR,31.414,119.0,461.0,6-4 4-6 6-4,3,R16,120.0,7.0,1.0,86.0,53.0,42.0,20.0,15.0,3.0,4.0,6.0,1.0,79.0,42.0,39.0,18.0,15.0,3.0,5.0
2010-339,Brisbane,Hard,32,250,O,20100103,21,B676,,,James Blake,R,185.0,USA,30.018,44.0,935.0,G436,,,Marc Gicquel,R,188.0,FRA,32.764,58.0,744.0,6-3 3-6 7-6(8),3,R16,120.0,13.0,2.0,95.0,51.0,42.0,23.0,15.0,2.0,4.0,8.0,5.0,120.0,65.0,45.0,30.0,15.0,8.0,10.0
2010-339,Brisbane,Hard,32,250,O,20100103,22,MC65,3.0,,Gael Monfils,R,193.0,FRA,23.34,13.0,2610.0,S963,,,Florent Serra,R,180.0,FRA,28.846,65.0,665.0,6-7(5) 7-6(5) 6-1,3,R16,139.0,16.0,6.0,101.0,53.0,41.0,23.0,15.0,4.0,7.0,9.0,3.0,114.0,72.0,49.0,17.0,16.0,7.0,13.0
2010-339,Brisbane,Hard,32,250,O,20100103,23,O234,,,Wayne Odesnik,L,180.0,USA,24.118,105.0,521.0,F444,,,Alejandro Falla,L,185.0,COL,26.138,81.0,587.0,6-7(8) 6-2 6-1,3,R16,136.0,4.0,1.0,96.0,57.0,41.0,24.0,14.0,6.0,7.0,8.0,6.0,82.0,44.0,33.0,14.0,13.0,4.0,9.0
2010-339,Brisbane,Hard,32,250,O,20100103,24,S694,2.0,,Radek Stepanek,R,185.0,CZE,31.102,12.0,2625.0,D801,,Q,Alexandr Dolgopolov,R,180.0,UKR,21.155,131.0,413.0,5-7 7-6(4) 6-2,3,R16,140.0,11.0,7.0,108.0,70.0,53.0,18.0,16.0,4.0,7.0,9.0,6.0,98.0,49.0,40.0,22.0,16.0,4.0,8.0
2010-339,Brisbane,Hard,32,250,O,20100103,25,R485,1.0,,Andy Roddick,R,188.0,USA,27.346,7.0,4410.0,G628,,,Richard Gasquet,R,183.0,FRA,23.546,52.0,850.0,6-3 7-6(5),3,QF,85.0,16.0,1.0,60.0,45.0,39.0,10.0,11.0,0.0,0.0,6.0,2.0,67.0,38.0,31.0,14.0,10.0,7.0,8.0
2010-339,Brisbane,Hard,32,250,O,20100103,26,BA47,4.0,,Tomas Berdych,R,196.0,CZE,24.296,20.0,1655.0,BD20,8.0,,Thomaz Bellucci,L,188.0,BRA,22.012,36.0,1021.0,7-6(4) 2-6 7-6(3),3,QF,162.0,12.0,2.0,99.0,59.0,45.0,23.0,16.0,3.0,6.0,8.0,5.0,113.0,62.0,46.0,27.0,16.0,2.0,3.0
2010-339,Brisbane,Hard,32,250,O,20100103,27,MC65,3.0,,Gael Monfils,R,193.0,FRA,23.34,13.0,2610.0,B676,,,James Blake,R,185.0,USA,30.018,44.0,935.0,3-6 6-3 6-4,3,QF,104.0,13.0,4.0,90.0,55.0,41.0,18.0,14.0,7.0,9.0,4.0,5.0,88.0,50.0,38.0,17.0,14.0,3.0,6.0
2010-339,Brisbane,Hard,32,250,O,20100103,28,S694,2.0,,Radek Stepanek,R,185.0,CZE,31.102,12.0,2625.0,O234,,,Wayne Odesnik,L,180.0,USA,24.118,105.0,521.0,7-6(2) 6-1,3,QF,100.0,7.0,4.0,61.0,33.0,24.0,17.0,9.0,1.0,2.0,3.0,3.0,69.0,40.0,25.0,11.0,10.0,6.0,10.0
2010-339,Brisbane,Hard,32,250,O,20100103,29,R485,1.0,,Andy Roddick,R,188.0,USA,27.346,7.0,4410.0,BA47,4.0,,Tomas Berdych,R,196.0,CZE,24.296,20.0,1655.0,1-6 6-3 6-4,3,SF,128.0,7.0,1.0,81.0,60.0,43.0,11.0,13.0,4.0,6.0,12.0,2.0,88.0,43.0,34.0,21.0,13.0,10.0,12.0
2010-339,Brisbane,Hard,32,250,O,20100103,30,S694,2.0,,Radek Stepanek,R,185.0,CZE,31.102,12.0,2625.0,MC65,3.0,,Gael Monfils,R,193.0,FRA,23.34,13.0,2610.0,6-2 6-1,3,SF,61.0,3.0,0.0,50.0,31.0,20.0,15.0,8.0,1.0,1.0,1.0,3.0,45.0,27.0,14.0,7.0,7.0,3.0,7.0
2010-339,Brisbane,Hard,32,250,O,20100103,31,R485,1.0,,Andy Roddick,R,188.0,USA,27.346,7.0,4410.0,S694,2.0,,Radek Stepanek,R,185.0,CZE,31.102,12.0,2625.0,7-6(2) 7-6(7),3,F,125.0,7.0,1.0,83.0,64.0,45.0,13.0,12.0,3.0,5.0,5.0,8.0,95.0,56.0,38.0,21.0,12.0,6.0,8.0
2010-451,Doha,Hard,32,250,O,20100104,1,F324,1.0,,Roger Federer,R,185.0,SUI,28.408,1.0,10550.0,R336,,,Christophe Rochus,R,170.0,BEL,31.055,86.0,575.0,6-1 6-2,3,R32,57.0,12.0,1.0,53.0,36.0,28.0,9.0,8.0,3.0,3.0,0.0,1.0,54.0,37.0,20.0,6.0,7.0,9.0,13.0
2010-451,Doha,Hard,32,250,O,20100104,2,K760,,,Evgeny Korolev,R,185.0,KAZ,21.889,53.0,848.0,V258,,,Martin Vassallo Arguello,R,183.0,ARG,29.9,99.0,535.0,6-2 6-3,3,R32,69.0,1.0,0.0,38.0,32.0,26.0,3.0,8.0,0.0,1.0,1.0,1.0,66.0,47.0,23.0,9.0,9.0,3.0,8.0
2010-451,Doha,Hard,32,250,O,20100104,3,SA93,,,Andreas Seppi,R,191.0,ITA,25.87,49.0,900.0,H472,,,Oscar Hernandez,R,180.0,ESP,31.737,70.0,633.0,6-4 7-5,3,R32,89.0,6.0,2.0,53.0,33.0,32.0,13.0,11.0,1.0,1.0,5.0,1.0,82.0,55.0,34.0,13.0,11.0,5.0,7.0
2010-451,Doha,Hard,32,250,O,20100104,4,G858,,,Ernests Gulbis,R,191.0,LAT,21.347,90.0,555.0,M824,6.0,,Albert Montanes,R,175.0,ESP,29.106,31.0,1140.0,6-2 7-5,3,R32,73.0,13.0,2.0,50.0,37.0,32.0,9.0,10.0,0.0,0.0,4.0,2.0,68.0,43.0,31.0,10.0,10.0,7.0,10.0
2010-451,Doha,Hard,32,250,O,20100104,5,D402,3.0,,Nikolay Davydenko,R,178.0,RUS,28.591,6.0,4930.0,K926,,Q,Mikhail Kukushkin,R,183.0,KAZ,22.026,132.0,409.0,6-2 6-0,3,R32,74.0,4.0,4.0,47.0,26.0,21.0,10.0,7.0,2.0,3.0,0.0,1.0,47.0,22.0,10.0,8.0,7.0,1.0,7.0
2010-451,Doha,Hard,32,250,O,20100104,6,C582,,,Marco Chiudinelli,R,185.0,SUI,28.318,56.0,767.0,L503,,,Paolo Lorenzi,R,183.0,ITA,28.055,84.0,577.0,7-5 6-3,3,R32,98.0,7.0,0.0,57.0,37.0,33.0,11.0,11.0,2.0,3.0,2.0,3.0,72.0,41.0,24.0,18.0,10.0,6.0,9.0
2010-451,Doha,Hard,32,250,O,20100104,7,B896,,Q,Benjamin Becker,R,178.0,GER,28.553,40.0,986.0,K551,,,Daniel Koellerer,R,180.0,AUT,26.385,71.0,617.0,5-1 RET,3,R32,30.0,2.0,0.0,14.0,6.0,5.0,7.0,3.0,0.0,0.0,4.0,3.0,29.0,14.0,10.0,3.0,3.0,1.0,3.0
2010-451,Doha,Hard,32,250,O,20100104,8,K336,7.0,,Ivo Karlovic,R,211.0,CRO,30.85,37.0,1015.0,F510,,,Fabio Fognini,R,178.0,ITA,22.617,54.0,790.0,6-4 6-4,3,R32,94.0,7.0,0.0,69.0,43.0,32.0,14.0,10.0,2.0,2.0,3.0,1.0,55.0,37.0,25.0,11.0,10.0,4.0,6.0
2010-451,Doha,Hard,32,250,O,20100104,9,T840,5.0,,Viktor Troicki,R,193.0,SRB,23.899,29.0,1175.0,G676,,,Daniel Gimeno-Traver,R,183.0,ESP,24.411,72.0,613.0,6-1 7-5,3,R32,55.0,10.0,3.0,48.0,31.0,27.0,11.0,10.0,0.0,1.0,2.0,3.0,53.0,35.0,20.0,7.0,9.0,3.0,7.0
2010-451,Doha,Hard,32,250,O,20100104,10,R397,,,Olivier Rochus,R,168.0,BEL,28.961,57.0,757.0,H908,,WC,Abdulla Hajji,,,QAT,19.083,,,6-1 6-0,3,R32,38.0,3.0,2.0,31.0,16.0,14.0,11.0,6.0,0.0,0.0,0.0,2.0,35.0,22.0,7.0,2.0,7.0,1.0,7.0
2010-451,Doha,Hard,32,250,O,20100104,11,K540,,,Lukasz Kubot,R,191.0,POL,27.639,101.0,528.0,M744,,WC,Karim Maamoun,R,,EGY,30.13,291.0,145.0,6-0 6-2,3,R32,48.0,2.0,3.0,36.0,19.0,15.0,11.0,7.0,2.0,3.0,0.0,2.0,43.0,29.0,9.0,6.0,7.0,7.0,13.0
2010-451,Doha,Hard,32,250,O,20100104,12,SC77,,,Sergiy Stakhovsky,R,193.0,UKR,23.995,60.0,733.0,Y061,4.0,,Mikhail Youzhny,R,183.0,RUS,27.529,19.0,1690.0,7-6(11) 6-2,3,R32,105.0,9.0,2.0,75.0,49.0,37.0,15.0,10.0,2.0,2.0,1.0,5.0,73.0,45.0,34.0,11.0,10.0,3.0,5.0
2010-451,Doha,Hard,32,250,O,20100104,13,D632,,Q,Steve Darcis,R,175.0,BEL,25.812,122.0,451.0,G476,8.0,,Guillermo Garcia-Lopez,R,185.0,ESP,26.587,41.0,954.0,6-4 6-1,3,R32,70.0,1.0,1.0,53.0,37.0,27.0,7.0,8.0,3.0,4.0,5.0,5.0,52.0,32.0,20.0,5.0,9.0,0.0,5.0
2010-451,Doha,Hard,32,250,O,20100104,14,E121,,WC,Younes El Aynaoui,R,193.0,MAR,38.313,,,D617,,Q,Ryler DeHeart,L,183.0,USA,26.004,241.0,187.0,7-6(3) 7-6(4),3,R32,99.0,16.0,4.0,76.0,46.0,39.0,16.0,12.0,2.0,3.0,2.0,1.0,80.0,51.0,35.0,17.0,12.0,3.0,4.0
2010-451,Doha,Hard,32,250,O,20100104,15,S843,,,Potito Starace,R,188.0,ITA,28.476,62.0,682.0,G717,,,Fred Gil,R,173.0,POR,24.783,69.0,642.0,6-2 6-0,3,R32,58.0,1.0,1.0,44.0,33.0,24.0,6.0,7.0,1.0,1.0,1.0,3.0,52.0,32.0,14.0,9.0,7.0,7.0,12.0
2010-451,Doha,Hard,32,250,O,20100104,16,N409,2.0,,Rafael Nadal,L,185.0,ESP,23.589,2.0,9205.0,BA98,,,Simone Bolelli,R,183.0,ITA,24.241,93.0,549.0,6-3 6-3,3,R32,88.0,5.0,0.0,54.0,36.0,26.0,13.0,9.0,3.0,3.0,4.0,1.0,68.0,40.0,27.0,10.0,9.0,4.0,7.0
2010-451,Doha,Hard,32,250,O,20100104,17,F324,1.0,,Roger Federer,R,185.0,SUI,28.408,1.0,10550.0,K760,,,Evgeny Korolev,R,185.0,KAZ,21.889,53.0,848.0,6-2 6-4,3,R16,64.0,3.0,1.0,43.0,25.0,21.0,12.0,9.0,1.0,2.0,0.0,3.0,64.0,40.0,26.0,9.0,9.0,5.0,9.0
2010-451,Doha,Hard,32,250,O,20100104,18,G858,,,Ernests Gulbis,R,191.0,LAT,21.347,90.0,555.0,SA93,,,Andreas Seppi,R,191.0,ITA,25.87,49.0,900.0,6-4 7-5,3,R16,82.0,6.0,6.0,57.0,38.0,32.0,10.0,11.0,1.0,2.0,1.0,3.0,71.0,40.0,25.0,15.0,11.0,6.0,9.0
2010-451,Doha,Hard,32,250,O,20100104,19,D402,3.0,,Nikolay Davydenko,R,178.0,RUS,28.591,6.0,4930.0,C582,,,Marco Chiudinelli,R,185.0,SUI,28.318,56.0,767.0,6-3 6-4,3,R16,83.0,6.0,3.0,56.0,37.0,28.0,10.0,9.0,5.0,6.0,2.0,3.0,72.0,49.0,30.0,9.0,10.0,5.0,9.0
2010-451,Doha,Hard,32,250,O,20100104,20,K336,7.0,,Ivo Karlovic,R,211.0,CRO,30.85,37.0,1015.0,B896,,Q,Benjamin Becker,R,178.0,GER,28.553,40.0,986.0,4-6 6-3 6-2,3,R16,101.0,20.0,2.0,78.0,49.0,38.0,16.0,14.0,1.0,3.0,6.0,2.0,67.0,34.0,25.0,16.0,13.0,1.0,5.0
2010-451,Doha,Hard,32,250,O,20100104,21,T840,5.0,,Viktor Troicki,R,193.0,SRB,23.899,29.0,1175.0,R397,,,Olivier Rochus,R,168.0,BEL,28.961,57.0,757.0,6-2 6-2,3,R16,63.0,12.0,1.0,51.0,32.0,26.0,8.0,8.0,4.0,5.0,0.0,4.0,54.0,30.0,18.0,6.0,8.0,4.0,9.0
2010-451,Doha,Hard,32,250,O,20100104,22,K540,,,Lukasz Kubot,R,191.0,POL,27.639,101.0,528.0,SC77,,,Sergiy Stakhovsky,R,193.0,UKR,23.995,60.0,733.0,6-2 7-6(5),3,R16,110.0,4.0,4.0,77.0,48.0,36.0,16.0,10.0,4.0,4.0,7.0,2.0,91.0,60.0,40.0,12.0,10.0,7.0,9.0
2010-451,Doha,Hard,32,250,O,20100104,23,D632,,Q,Steve Darcis,R,175.0,BEL,25.812,122.0,451.0,E121,,WC,Younes El Aynaoui,R,193.0,MAR,38.313,,,6-3 6-1,3,R16,53.0,4.0,0.0,49.0,36.0,27.0,9.0,8.0,2.0,2.0,0.0,2.0,43.0,25.0,18.0,5.0,8.0,4.0,8.0
2010-451,Doha,Hard,32,250,O,20100104,24,N409,2.0,,Rafael Nadal,L,185.0,ESP,23.589,2.0,9205.0,S843,,,Potito Starace,R,188.0,ITA,28.476,62.0,682.0,6-2 6-2,3,R16,72.0,3.0,1.0,50.0,32.0,26.0,9.0,8.0,0.0,0.0,1.0,0.0,43.0,30.0,14.0,7.0,8.0,1.0,5.0
2010-451,Doha,Hard,32,250,O,20100104,25,F324,1.0,,Roger Federer,R,185.0,SUI,28.408,1.0,10550.0,G858,,,Ernests Gulbis,R,191.0,LAT,21.347,90.0,555.0,6-2 4-6 6-4,3,QF,107.0,10.0,0.0,88.0,54.0,40.0,20.0,14.0,4.0,6.0,13.0,7.0,95.0,62.0,46.0,11.0,14.0,9.0,13.0
2010-451,Doha,Hard,32,250,O,20100104,26,D402,3.0,,Nikolay Davydenko,R,178.0,RUS,28.591,6.0,4930.0,K336,7.0,,Ivo Karlovic,R,211.0,CRO,30.85,37.0,1015.0,7-6(4) 7-6(7),3,QF,107.0,3.0,0.0,71.0,61.0,54.0,4.0,12.0,0.0,0.0,17.0,0.0,81.0,52.0,42.0,16.0,12.0,2.0,2.0
2010-451,Doha,Hard,32,250,O,20100104,27,T840,5.0,,Viktor Troicki,R,193.0,SRB,23.899,29.0,1175.0,K540,,,Lukasz Kubot,R,191.0,POL,27.639,101.0,528.0,4-6 6-4 7-6(1),3,QF,146.0,4.0,2.0,97.0,58.0,46.0,17.0,16.0,6.0,11.0,4.0,8.0,108.0,75.0,48.0,16.0,16.0,9.0,14.0
2010-451,Doha,Hard,32,250,O,20100104,28,N409,2.0,,Rafael Nadal,L,185.0,ESP,23.589,2.0,9205.0,D632,,Q,Steve Darcis,R,175.0,BEL,25.812,122.0,451.0,6-1 2-0 RET,3,QF,35.0,2.0,0.0,19.0,12.0,11.0,5.0,4.0,0.0,0.0,3.0,2.0,33.0,22.0,8.0,5.0,5.0,2.0,6.0
2010-451,Doha,Hard,32,250,O,20100104,29,D402,3.0,,Nikolay Davydenko,R,178.0,RUS,28.591,6.0,4930.0,F324,1.0,,Roger Federer,R,185.0,SUI,28.408,1.0,10550.0,6-4 6-4,3,SF,81.0,2.0,2.0,61.0,48.0,35.0,7.0,10.0,2.0,3.0,2.0,3.0,62.0,34.0,23.0,14.0,10.0,7.0,10.0
2010-451,Doha,Hard,32,250,O,20100104,30,N409,2.0,,Rafael Nadal,L,185.0,ESP,23.589,2.0,9205.0,T840,5.0,,Viktor Troicki,R,193.0,SRB,23.899,29.0,1175.0,6-1 6-3,3,SF,68.0,1.0,0.0,45.0,28.0,23.0,9.0,8.0,0.0,1.0,2.0,0.0,46.0,33.0,13.0,7.0,8.0,3.0,8.0
2010-451,Doha,Hard,32,250,O,20100104,31,D402,3.0,,Nikolay Davydenko,R,178.0,RUS,28.591,6.0,4930.0,N409,2.0,,Rafael Nadal,L,185.0,ESP,23.589,2.0,9205.0,0-6 7-6(8) 6-4,3,F,163.0,2.0,4.0,99.0,73.0,45.0,12.0,14.0,3.0,8.0,1.0,2.0,91.0,57.0,38.0,18.0,14.0,5.0,8.0
2010-891,Chennai,Hard,32,250,O,20100104,1,G569,,,Robby Ginepri,R,183.0,USA,27.244,100.0,529.0,SA49,1.0,,Robin Soderling,R,193.0,SWE,25.391,8.0,3410.0,6-4 7-5,3,R32,91.0,11.0,4.0,82.0,56.0,40.0,11.0,11.0,7.0,8.0,9.0,5.0,65.0,39.0,28.0,10.0,11.0,5.0,8.0
2010-891,Chennai,Hard,32,250,O,20100104,2,L797,,,Lukas Lacko,R,188.0,SVK,22.171,82.0,580.0,L575,,,Yen-Hsun Lu,R,180.0,TPE,26.393,98.0,537.0,6-4 6-3,3,R32,91.0,5.0,3.0,63.0,35.0,21.0,18.0,9.0,8.0,10.0,0.0,6.0,67.0,32.0,17.0,16.0,10.0,5.0,10.0
2010-891,Chennai,Hard,32,250,O,20100104,3,K358,,,Kevin Kim,R,180.0,USA,31.444,117.0,482.0,BC72,,,Daniel Brands,R,196.0,GER,22.47,92.0,550.0,6-2 6-2,3,R32,68.0,5.0,3.0,54.0,33.0,26.0,11.0,8.0,2.0,2.0,5.0,3.0,52.0,32.0,15.0,10.0,8.0,7.0,11.0
2010-891,Chennai,Hard,32,250,O,20100104,4,SC56,5.0,,Dudi Sela,R,175.0,ISR,24.753,43.0,936.0,I165,,,Denis Istomin,R,185.0,UZB,23.326,102.0,527.0,6-1 6-2,3,R32,59.0,2.0,5.0,41.0,19.0,14.0,13.0,7.0,2.0,3.0,1.0,2.0,48.0,31.0,15.0,5.0,8.0,4.0,10.0
2010-891,Chennai,Hard,32,250,O,20100104,5,W367,3.0,,Stan Wawrinka,R,183.0,SUI,24.772,21.0,1635.0,B757,,WC,Rohan Bopanna,R,193.0,IND,29.837,391.0,95.0,6-1 6-4,3,R32,51.0,5.0,3.0,45.0,26.0,22.0,14.0,9.0,0.0,0.0,1.0,4.0,42.0,24.0,18.0,8.0,8.0,3.0,6.0
2010-891,Chennai,Hard,32,250,O,20100104,6,R368,,,Michael Russell,R,173.0,USA,31.68,83.0,579.0,A487,,Q,Prakash Amritraj,R,188.0,IND,26.259,212.0,222.0,6-3 6-1,3,R32,67.0,3.0,1.0,47.0,30.0,26.0,10.0,8.0,3.0,3.0,6.0,2.0,51.0,35.0,25.0,2.0,8.0,1.0,5.0
2010-891,Chennai,Hard,32,250,O,20100104,7,R612,,,Stephane Robert,R,185.0,FRA,29.634,108.0,508.0,SD69,,Q,Louk Sorensen,R,175.0,IRL,24.991,293.0,144.0,6-2 6-1,3,R32,71.0,0.0,0.0,43.0,21.0,13.0,17.0,7.0,1.0,1.0,3.0,0.0,58.0,34.0,16.0,12.0,8.0,2.0,7.0
