tourney_id,tourney_name,surface,draw_size,tourney_level,indoor,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2015-339,Brisbane,Hard,28,250,O,20150104,11,G940,,,Sam Groth,R,193.0,AUS,27.211,85.0,586.0,H432,,,Lleyton Hewitt,R,178.0,AUS,33.859,84.0,595.0,6-3 6-2,3,R32,59.0,14.0,0.0,47.0,34.0,30.0,8.0,9.0,2.0,2.0,1.0,2.0,45.0,22.0,13.0,14.0,8.0,1.0,4.0
2015-339,Brisbane,Hard,28,250,O,20150104,12,K926,,,Mikhail Kukushkin,R,183.0,KAZ,27.025,69.0,705.0,CA99,,Q,Marius Copil,R,191.0,ROU,24.216,201.0,242.0,6-4 4-6 6-4,3,R32,113.0,3.0,1.0,84.0,56.0,42.0,16.0,15.0,1.0,3.0,17.0,2.0,89.0,56.0,46.0,15.0,15.0,3.0,6.0
2015-339,Brisbane,Hard,28,250,O,20150104,13,F324,1.0,,Roger Federer,R,185.0,SUI,33.407,2.0,9625.0,MH30,,WC,John Millman,R,183.0,AUS,25.558,153.0,328.0,4-6 6-4 6-3,3,R16,122.0,8.0,3.0,85.0,50.0,37.0,19.0,14.0,9.0,11.0,2.0,2.0,112.0,72.0,44.0,20.0,15.0,9.0,13.0
2015-339,Brisbane,Hard,28,250,O,20150104,14,D994,,WC,James Duckworth,R,183.0,AUS,22.954,125.0,430.0,N289,,,Jarkko Nieminen,L,185.0,FIN,33.451,73.0,689.0,4-6 7-6(5) 6-3,3,R16,123.0,16.0,3.0,114.0,66.0,51.0,24.0,16.0,7.0,9.0,5.0,0.0,92.0,60.0,45.0,19.0,15.0,4.0,6.0
2015-339,Brisbane,Hard,28,250,O,20150104,15,D875,4.0,,Grigor Dimitrov,R,191.0,BUL,23.639,11.0,3645.0,CA12,,,Jeremy Chardy,R,188.0,FRA,27.893,31.0,1195.0,3-6 6-4 7-6(8),3,R16,148.0,10.0,3.0,107.0,64.0,46.0,23.0,16.0,5.0,7.0,9.0,6.0,126.0,78.0,60.0,20.0,15.0,12.0,13.0
2015-339,Brisbane,Hard,28,250,O,20150104,16,K966,,,Martin Klizan,L,191.0,SVK,25.484,34.0,1094.0,D801,7.0,,Alexandr Dolgopolov,R,180.0,UKR,26.157,23.0,1455.0,1-6 7-6(6) 7-6(7),3,R16,147.0,4.0,5.0,116.0,73.0,46.0,18.0,15.0,5.0,10.0,16.0,2.0,103.0,68.0,51.0,19.0,16.0,1.0,4.0
2015-339,Brisbane,Hard,28,250,O,20150104,17,G940,,,Sam Groth,R,193.0,AUS,27.211,85.0,586.0,K540,,Q,Lukasz Kubot,R,191.0,POL,32.638,177.0,282.0,6-4 6-7(2) 7-6(3),3,R16,148.0,21.0,2.0,111.0,80.0,62.0,19.0,17.0,2.0,2.0,14.0,5.0,112.0,75.0,58.0,22.0,17.0,6.0,7.0
2015-339,Brisbane,Hard,28,250,O,20150104,18,R975,3.0,,Milos Raonic,R,196.0,CAN,24.022,8.0,4440.0,K926,,,Mikhail Kukushkin,R,183.0,KAZ,27.025,69.0,705.0,6-3 6-4,3,R16,61.0,17.0,4.0,48.0,31.0,28.0,12.0,10.0,0.0,0.0,1.0,1.0,54.0,32.0,22.0,12.0,9.0,2.0,4.0
2015-339,Brisbane,Hard,28,250,O,20150104,19,TA46,,,Bernard Tomic,R,196.0,AUS,22.204,53.0,797.0,KD46,,WC,Thanasi Kokkinakis,R,193.0,AUS,18.735,149.0,341.0,7-6(2) 6-1,3,R16,79.0,8.0,1.0,72.0,51.0,38.0,12.0,10.0,0.0,0.0,7.0,3.0,61.0,32.0,23.0,14.0,9.0,3.0,5.0
2015-339,Brisbane,Hard,28,250,O,20150104,20,N552,2.0,,Kei Nishikori,R,178.0,JPN,25.016,5.0,5025.0,J386,,,Steve Johnson,R,188.0,USA,25.029,37.0,999.0,6-4 7-5,3,R16,81.0,7.0,1.0,67.0,45.0,34.0,16.0,11.0,2.0,2.0,6.0,1.0,61.0,33.0,24.0,17.0,11.0,1.0,3.0
2015-339,Brisbane,Hard,28,250,O,20150104,21,F324,1.0,,Roger Federer,R,185.0,SUI,33.407,2.0,9625.0,D994,,WC,James Duckworth,R,183.0,AUS,22.954,125.0,430.0,6-0 6-1,3,QF,41.0,12.0,2.0,30.0,21.0,19.0,6.0,6.0,0.0,0.0,0.0,1.0,38.0,25.0,8.0,4.0,7.0,2.0,8.0
2015-339,Brisbane,Hard,28,250,O,20150104,22,D875,4.0,,Grigor Dimitrov,R,191.0,BUL,23.639,11.0,3645.0,K966,,,Martin Klizan,L,191.0,SVK,25.484,34.0,1094.0,6-3 6-4,3,QF,73.0,7.0,2.0,57.0,34.0,26.0,12.0,10.0,1.0,3.0,3.0,1.0,53.0,37.0,24.0,5.0,9.0,1.0,5.0
2015-339,Brisbane,Hard,28,250,O,20150104,23,R975,3.0,,Milos Raonic,R,196.0,CAN,24.022,8.0,4440.0,G940,,,Sam Groth,R,193.0,AUS,27.211,85.0,586.0,7-6(5) 3-6 7-6(2),3,QF,121.0,15.0,2.0,96.0,65.0,53.0,19.0,16.0,4.0,5.0,22.0,1.0,98.0,74.0,58.0,17.0,17.0,0.0,0.0
2015-339,Brisbane,Hard,28,250,O,20150104,24,N552,2.0,,Kei Nishikori,R,178.0,JPN,25.016,5.0,5025.0,TA46,,,Bernard Tomic,R,196.0,AUS,22.204,53.0,797.0,6-0 6-4,3,QF,59.0,5.0,1.0,38.0,26.0,24.0,8.0,8.0,0.0,0.0,10.0,2.0,68.0,41.0,26.0,10.0,8.0,12.0,16.0
2015-339,Brisbane,Hard,28,250,O,20150104,25,F324,1.0,,Roger Federer,R,185.0,SUI,33.407,2.0,9625.0,D875,4.0,,Grigor Dimitrov,R,191.0,BUL,23.639,11.0,3645.0,6-2 6-2,3,SF,53.0,1.0,1.0,48.0,33.0,27.0,9.0,8.0,4.0,4.0,4.0,1.0,48.0,30.0,19.0,6.0,8.0,3.0,7.0
2015-339,Brisbane,Hard,28,250,O,20150104,26,R975,3.0,,Milos Raonic,R,196.0,CAN,24.022,8.0,4440.0,N552,2.0,,Kei Nishikori,R,178.0,JPN,25.016,5.0,5025.0,6-7(4) 7-6(4) 7-6(4),3,SF,153.0,34.0,3.0,122.0,84.0,72.0,22.0,18.0,3.0,3.0,6.0,3.0,116.0,82.0,69.0,21.0,18.0,3.0,3.0
2015-339,Brisbane,Hard,28,250,O,20150104,27,F324,1.0,,Roger Federer,R,185.0,SUI,33.407,2.0,9625.0,R975,3.0,,Milos Raonic,R,196.0,CAN,24.022,8.0,4440.0,6-4 6-7(2) 6-4,3,F,133.0,21.0,0.0,100.0,64.0,51.0,19.0,16.0,5.0,6.0,14.0,4.0,108.0,58.0,44.0,27.0,16.0,4.0,7.0
2015-451,Doha,Hard,32,250,O,20150105,1,D643,1.0,,Novak Djokovic,R,188.0,SRB,27.625,1.0,11360.0,L987,,,Dusan Lajovic,R,183.0,SRB,24.517,68.0,711.0,6-2 6-1,3,R32,59.0,3.0,2.0,50.0,35.0,24.0,8.0,8.0,3.0,4.0,0.0,2.0,43.0,27.0,13.0,5.0,7.0,1.0,6.0
2015-451,Doha,Hard,32,250,O,20150105,2,BA98,,,Simone Bolelli,R,183.0,ITA,29.243,52.0,810.0,B896,,,Benjamin Becker,R,178.0,GER,33.555,40.0,973.0,6-3 7-6(2),3,R32,90.0,10.0,1.0,61.0,43.0,34.0,14.0,11.0,1.0,2.0,7.0,0.0,80.0,51.0,31.0,17.0,10.0,5.0,7.0
2015-451,Doha,Hard,32,250,O,20150105,3,K834,,Q,Blaz Kavcic,R,188.0,SLO,27.838,99.0,545.0,MA21,,,Juan Monaco,R,185.0,ARG,30.771,61.0,770.0,7-6(3) 6-4,3,R32,114.0,4.0,1.0,79.0,58.0,42.0,12.0,11.0,4.0,5.0,4.0,1.0,78.0,54.0,33.0,13.0,11.0,4.0,6.0
2015-451,Doha,Hard,32,250,O,20150105,4,BA47,3.0,,Tomas Berdych,R,196.0,CZE,29.3,7.0,4600.0,I165,,,Denis Istomin,R,185.0,UZB,28.329,48.0,850.0,6-1 6-4,3,R32,63.0,9.0,0.0,45.0,24.0,23.0,13.0,9.0,0.0,0.0,0.0,0.0,47.0,27.0,17.0,9.0,8.0,4.0,7.0
2015-451,Doha,Hard,32,250,O,20150105,5,SA93,,,Andreas Seppi,R,191.0,ITA,30.872,45.0,870.0,MD56,8.0,,Leonardo Mayer,R,191.0,ARG,27.644,28.0,1299.0,5-7 7-6(4) 7-6(4),3,R32,164.0,5.0,2.0,113.0,68.0,55.0,28.0,18.0,4.0,5.0,12.0,5.0,130.0,77.0,61.0,29.0,18.0,6.0,6.0
2015-451,Doha,Hard,32,250,O,20150105,6,SG64,,,Joao Souza,R,193.0,BRA,26.609,117.0,468.0,J267,,WC,Malek Jaziri,R,185.0,TUN,30.96,74.0,676.0,3-6 6-4 6-3,3,R32,98.0,8.0,0.0,72.0,51.0,42.0,14.0,14.0,4.0,5.0,3.0,3.0,75.0,35.0,27.0,27.0,14.0,1.0,3.0
2015-451,Doha,Hard,32,250,O,20150105,7,D646,,,Ivan Dodig,R,183.0,CRO,30.007,89.0,575.0,SK47,,WC,Mohamed Safwat,R,180.0,EGY,24.296,289.0,168.0,6-3 6-1,3,R32,51.0,8.0,0.0,36.0,24.0,23.0,9.0,8.0,0.0,0.0,0.0,2.0,48.0,29.0,18.0,6.0,8.0,0.0,4.0
2015-451,Doha,Hard,32,250,O,20150105,8,B678,,Q,Michael Berrer,L,193.0,GER,34.513,127.0,427.0,N409,2.0,,Rafael Nadal,L,185.0,ESP,28.591,3.0,6585.0,1-6 6-3 6-4,3,R32,116.0,6.0,2.0,89.0,68.0,47.0,11.0,13.0,10.0,12.0,2.0,1.0,72.0,48.0,34.0,15.0,13.0,2.0,4.0
2015-451,Doha,Hard,32,250,O,20150105,9,SC77,,,Sergiy Stakhovsky,R,193.0,UKR,28.997,57.0,781.0,AC23,,WC,Jabor Al-Mutawa,,,QAT,20.611,,,6-1 6-1,3,R32,46.0,7.0,3.0,52.0,35.0,28.0,6.0,7.0,2.0,2.0,1.0,3.0,38.0,23.0,11.0,3.0,7.0,3.0,8.0
2015-451,Doha,Hard,32,250,O,20150105,10,BG23,,Q,Nikoloz Basilashvili,R,185.0,GEO,22.867,171.0,293.0,Y061,,,Mikhail Youzhny,R,183.0,RUS,32.531,47.0,850.0,7-5 6-2,3,R32,77.0,2.0,0.0,53.0,35.0,26.0,10.0,10.0,1.0,3.0,1.0,4.0,65.0,36.0,25.0,9.0,10.0,4.0,9.0
2015-451,Doha,Hard,32,250,O,20150105,11,K336,7.0,,Ivo Karlovic,R,211.0,CRO,35.852,27.0,1320.0,R685,,,Lukas Rosol,R,193.0,CZE,29.451,30.0,1210.0,7-6(4) 6-3,3,R32,92.0,27.0,0.0,77.0,47.0,38.0,19.0,11.0,8.0,8.0,7.0,3.0,75.0,48.0,36.0,13.0,10.0,5.0,6.0
2015-451,Doha,Hard,32,250,O,20150105,12,F401,4.0,,David Ferrer,R,175.0,ESP,32.761,10.0,4045.0,D776,,Q,Thiemo de Bakker,R,193.0,NED,26.294,141.0,375.0,6-7(4) 6-4 6-3,3,R32,138.0,5.0,2.0,87.0,43.0,31.0,29.0,15.0,1.0,3.0,13.0,1.0,118.0,63.0,47.0,24.0,16.0,7.0,12.0
2015-451,Doha,Hard,32,250,O,20150105,13,V306,,,Fernando Verdasco,L,188.0,ESP,31.14,33.0,1135.0,G681,,,Teymuraz Gabashvili,R,185.0,GEO,29.621,66.0,730.0,4-6 6-3 7-6(4),3,R32,144.0,8.0,5.0,123.0,99.0,70.0,11.0,16.0,8.0,9.0,12.0,4.0,101.0,69.0,58.0,13.0,15.0,9.0,10.0
2015-451,Doha,Hard,32,250,O,20150105,14,BA65,,,Dustin Brown,R,196.0,JAM,30.075,98.0,549.0,L503,,,Paolo Lorenzi,R,183.0,ITA,33.057,63.0,759.0,7-6(3) 6-3,3,R32,81.0,6.0,2.0,68.0,44.0,31.0,14.0,11.0,1.0,3.0,0.0,3.0,65.0,44.0,26.0,9.0,10.0,2.0,5.0
2015-451,Doha,Hard,32,250,O,20150105,15,SL28,,,Jan-Lennard Struff,R,193.0,GER,24.698,58.0,781.0,K435,5.0,,Philipp Kohlschreiber,R,178.0,GER,31.222,24.0,1415.0,7-6(3) 4-6 6-1,3,R32,116.0,7.0,0.0,95.0,59.0,52.0,15.0,15.0,5.0,6.0,7.0,1.0,90.0,65.0,45.0,14.0,14.0,4.0,6.0
2015-451,Doha,Hard,32,250,O,20150105,16,G628,6.0,,Richard Gasquet,R,183.0,FRA,28.55,26.0,1350.0,A596,,,Pablo Andujar,R,180.0,ESP,28.95,41.0,950.0,6-3 7-5,3,R32,93.0,8.0,4.0,64.0,43.0,33.0,10.0,11.0,4.0,5.0,1.0,1.0,68.0,51.0,34.0,7.0,10.0,4.0,7.0
2015-451,Doha,Hard,32,250,O,20150105,17,D643,1.0,,Novak Djokovic,R,188.0,SRB,27.625,1.0,11360.0,SC77,,,Sergiy Stakhovsky,R,193.0,UKR,28.997,57.0,781.0,6-2 6-1,3,R16,61.0,5.0,2.0,51.0,34.0,29.0,8.0,8.0,3.0,3.0,3.0,1.0,48.0,26.0,16.0,6.0,7.0,3.0,7.0
2015-451,Doha,Hard,32,250,O,20150105,18,K336,7.0,,Ivo Karlovic,R,211.0,CRO,35.852,27.0,1320.0,BG23,,Q,Nikoloz Basilashvili,R,185.0,GEO,22.867,171.0,293.0,7-6(3) 6-3,3,R16,83.0,19.0,0.0,61.0,43.0,36.0,12.0,11.0,1.0,2.0,4.0,5.0,78.0,48.0,33.0,14.0,10.0,7.0,9.0
2015-451,Doha,Hard,32,250,O,20150105,19,F401,4.0,,David Ferrer,R,175.0,ESP,32.761,10.0,4045.0,V306,,,Fernando Verdasco,L,188.0,ESP,31.14,33.0,1135.0,6-3 6-2,3,R16,78.0,2.0,3.0,46.0,31.0,23.0,9.0,8.0,1.0,2.0,1.0,4.0,74.0,48.0,27.0,9.0,9.0,8.0,13.0
2015-451,Doha,Hard,32,250,O,20150105,20,BA65,,,Dustin Brown,R,196.0,JAM,30.075,98.0,549.0,SL28,,,Jan-Lennard Struff,R,193.0,GER,24.698,58.0,781.0,7-6(9) 6-4,3,R16,86.0,15.0,4.0,82.0,60.0,50.0,9.0,11.0,1.0,1.0,8.0,1.0,75.0,50.0,38.0,14.0,11.0,4.0,5.0
2015-451,Doha,Hard,32,250,O,20150105,21,G628,6.0,,Richard Gasquet,R,183.0,FRA,28.55,26.0,1350.0,BA98,,,Simone Bolelli,R,183.0,ITA,29.243,52.0,810.0,6-3 6-2,3,R16,65.0,6.0,1.0,42.0,33.0,27.0,6.0,9.0,0.0,1.0,3.0,0.0,57.0,40.0,23.0,6.0,8.0,4.0,8.0
2015-451,Doha,Hard,32,250,O,20150105,22,BA47,3.0,,Tomas Berdych,R,196.0,CZE,29.3,7.0,4600.0,K834,,Q,Blaz Kavcic,R,188.0,SLO,27.838,99.0,545.0,6-1 6-2,3,R16,58.0,4.0,0.0,45.0,29.0,23.0,11.0,8.0,0.0,0.0,1.0,3.0,47.0,34.0,21.0,1.0,7.0,1.0,5.0
2015-451,Doha,Hard,32,250,O,20150105,23,SA93,,,Andreas Seppi,R,191.0,ITA,30.872,45.0,870.0,SG64,,,Joao Souza,R,193.0,BRA,26.609,117.0,468.0,7-5 6-2,3,R16,72.0,7.0,0.0,54.0,37.0,30.0,10.0,10.0,4.0,5.0,3.0,0.0,58.0,34.0,24.0,10.0,10.0,4.0,8.0
2015-451,Doha,Hard,32,250,O,20150105,24,D646,,,Ivan Dodig,R,183.0,CRO,30.007,89.0,575.0,B678,,Q,Michael Berrer,L,193.0,GER,34.513,127.0,427.0,7-6(1) 6-2,3,R16,83.0,7.0,0.0,57.0,35.0,28.0,16.0,10.0,1.0,1.0,7.0,3.0,75.0,56.0,36.0,7.0,10.0,5.0,7.0
2015-451,Doha,Hard,32,250,O,20150105,25,K336,7.0,,Ivo Karlovic,R,211.0,CRO,35.852,27.0,1320.0,D643,1.0,,Novak Djokovic,R,188.0,SRB,27.625,1.0,11360.0,6-7(2) 7-6(6) 6-4,3,QF,136.0,21.0,3.0,99.0,73.0,62.0,13.0,17.0,0.0,0.0,11.0,2.0,112.0,81.0,61.0,19.0,17.0,3.0,4.0
2015-451,Doha,Hard,32,250,O,20150105,26,F401,4.0,,David Ferrer,R,175.0,ESP,32.761,10.0,4045.0,BA65,,,Dustin Brown,R,196.0,JAM,30.075,98.0,549.0,6-2 6-2,3,QF,69.0,1.0,3.0,65.0,45.0,31.0,8.0,8.0,5.0,6.0,2.0,7.0,55.0,33.0,21.0,4.0,8.0,5.0,10.0
2015-451,Doha,Hard,32,250,O,20150105,27,BA47,3.0,,Tomas Berdych,R,196.0,CZE,29.3,7.0,4600.0,G628,6.0,,Richard Gasquet,R,183.0,FRA,28.55,26.0,1350.0,6-2 6-1,3,QF,58.0,5.0,2.0,50.0,31.0,26.0,9.0,8.0,1.0,1.0,1.0,1.0,37.0,27.0,14.0,3.0,7.0,3.0,7.0
2015-451,Doha,Hard,32,250,O,20150105,28,SA93,,,Andreas Seppi,R,191.0,ITA,30.872,45.0,870.0,D646,,,Ivan Dodig,R,183.0,CRO,30.007,89.0,575.0,7-5 6-4,3,QF,92.0,3.0,2.0,78.0,38.0,32.0,15.0,11.0,5.0,8.0,3.0,2.0,62.0,36.0,18.0,13.0,11.0,2.0,7.0
2015-451,Doha,Hard,32,250,O,20150105,29,F401,4.0,,David Ferrer,R,175.0,ESP,32.761,10.0,4045.0,K336,7.0,,Ivo Karlovic,R,211.0,CRO,35.852,27.0,1320.0,6-7(2) 7-6(5) 7-6(4),3,SF,152.0,5.0,0.0,122.0,97.0,76.0,15.0,18.0,2.0,2.0,30.0,1.0,117.0,81.0,67.0,22.0,18.0,3.0,3.0
2015-451,Doha,Hard,32,250,O,20150105,30,BA47,3.0,,Tomas Berdych,R,196.0,CZE,29.3,7.0,4600.0,SA93,,,Andreas Seppi,R,191.0,ITA,30.872,45.0,870.0,6-2 6-3,3,SF,73.0,3.0,2.0,56.0,38.0,32.0,9.0,9.0,3.0,3.0,2.0,1.0,58.0,36.0,26.0,6.0,8.0,6.0,9.0
2015-451,Doha,Hard,32,250,O,20150105,31,F401,4.0,,David Ferrer,R,175.0,ESP,32.761,10.0,4045.0,BA47,3.0,,Tomas Berdych,R,196.0,CZE,29.3,7.0,4600.0,6-4 7-5,3,F,90.0,1.0,3.0,63.0,42.0,30.0,11.0,11.0,6.0,8.0,6.0,3.0,59.0,36.0,27.0,8.0,11.0,4.0,8.0
2015-891,Chennai,Hard,28,250,O,20150105,1,CG80,,,Borna Coric,R,188.0,CRO,18.141,95.0,557.0,H756,,,Robin Haase,R,191.0,NED,27.751,80.0,620.0,6-2 6-2,3,R32,66.0,4.0,1.0,48.0,26.0,21.0,12.0,8.0,4.0,5.0,1.0,0.0,46.0,27.0,14.0,5.0,8.0,2.0,7.0
2015-891,Chennai,Hard,28,250,O,20150105,2,G476,5.0,,Guillermo Garcia-Lopez,R,185.0,ESP,31.589,36.0,1020.0,D864,,Q,Evgeny Donskoy,R,185.0,RUS,24.66,129.0,421.0,6-7(3) 6-2 6-3,3,R32,115.0,4.0,1.0,75.0,41.0,31.0,24.0,14.0,3.0,5.0,6.0,6.0,94.0,51.0,31.0,20.0,15.0,5.0,11.0
2015-891,Chennai,Hard,28,250,O,20150105,3,I230,,,Tatsuma Ito,R,180.0,JPN,26.634,87.0,576.0,RB56,,WC,Ramkumar Ramanathan,R,188.0,IND,20.159,285.0,172.0,6-3 6-3,3,R32,81.0,2.0,1.0,52.0,38.0,33.0,6.0,9.0,2.0,2.0,9.0,4.0,77.0,40.0,30.0,13.0,9.0,8.0,11.0
2015-891,Chennai,Hard,28,250,O,20150105,4,BH09,,Q,Aljaz Bedene,R,183.0,SLO,25.467,156.0,325.0,L797,,,Lukas Lacko,R,188.0,SVK,27.173,88.0,576.0,7-6(0) 6-3,3,R32,96.0,11.0,4.0,79.0,40.0,37.0,19.0,11.0,3.0,3.0,5.0,2.0,74.0,49.0,35.0,12.0,10.0,6.0,7.0
2015-891,Chennai,Hard,28,250,O,20150105,5,Y218,,WC,Elias Ymer,R,185.0,SWE,18.738,227.0,210.0,SF36,,,Igor Sijsling,R,191.0,NED,27.384,81.0,619.0,6-4 4-6 6-3,3,R32,106.0,3.0,2.0,80.0,55.0,39.0,15.0,15.0,4.0,7.0,3.0,7.0,98.0,62.0,43.0,13.0,14.0,4.0,8.0
2015-891,Chennai,Hard,28,250,O,20150105,6,MA30,8.0,,Gilles Muller,L,193.0,LUX,31.661,46.0,855.0,R613,,,Edouard Roger-Vasselin,R,185.0,FRA,31.105,116.0,470.0,6-7(11) 6-1 7-6(3),3,R32,143.0,29.0,4.0,100.0,65.0,49.0,23.0,15.0,3.0,4.0,4.0,3.0,101.0,69.0,50.0,16.0,16.0,1.0,5.0
2015-891,Chennai,Hard,28,250,O,20150105,7,BE90,,,Ricardas Berankis,R,175.0,LTU,24.542,83.0,605.0,V495,,Q,Luca Vanni,R,198.0,ITA,29.588,148.0,353.0,6-1 2-6 7-5,3,R32,109.0,4.0,3.0,76.0,46.0,33.0,16.0,13.0,3.0,6.0,11.0,1.0,81.0,46.0,30.0,17.0,14.0,2.0,7.0
2015-891,Chennai,Hard,28,250,O,20150105,8,V708,,,Jiri Vesely,L,198.0,CZE,21.489,65.0,741.0,PA97,,Q,Vijay Sundar Prashanth,R,178.0,IND,28.192,557.0,56.0,6-2 6-1,3,R32,67.0,4.0,1.0,39.0,23.0,20.0,9.0,7.0,0.0,0.0,0.0,0.0,55.0,28.0,12.0,14.0,8.0,5.0,10.0
2015-891,Chennai,Hard,28,250,O,20150105,9,H804,,,Andreas Haider-Maurer,R,191.0,AUT,27.792,79.0,621.0,G710,7.0,,Marcel Granollers,R,191.0,ESP,28.734,55.0,790.0,3-6 7-6(6) 2-0 RET,3,R32,134.0,3.0,4.0,91.0,43.0,32.0,22.0,12.0,6.0,9.0,5.0,2.0,74.0,38.0,29.0,19.0,11.0,4.0,6.0
2015-891,Chennai,Hard,28,250,O,20150105,10,L575,6.0,,Yen-Hsun Lu,R,180.0,TPE,31.395,38.0,993.0,D616,,WC,Somdev Devvarman,R,180.0,IND,29.892,136.0,381.0,6-3 6-4,3,R32,80.0,2.0,0.0,54.0,31.0,22.0,14.0,10.0,1.0,3.0,3.0,1.0,61.0,38.0,22.0,9.0,9.0,7.0,11.0
